year,lgacode,disease,indigenous_status,gender,number_of_people
2021,20570,arthritis,indigenous,m,56
2021,20660,arthritis,indigenous,m,30
2021,20740,arthritis,indigenous,m,16
2021,20830,arthritis,indigenous,m,14
2021,20910,arthritis,indigenous,m,10
2021,21010,arthritis,indigenous,m,6
2021,21110,arthritis,indigenous,m,11
2021,21180,arthritis,indigenous,m,26
2021,21270,arthritis,indigenous,m,6
2021,21370,arthritis,indigenous,m,39
2021,21450,arthritis,indigenous,m,27
2021,21610,arthritis,indigenous,m,71
2021,21670,arthritis,indigenous,m,8
2021,21750,arthritis,indigenous,m,21
2021,21830,arthritis,indigenous,m,3
2021,21890,arthritis,indigenous,m,37
2021,22110,arthritis,indigenous,m,50
2021,22170,arthritis,indigenous,m,45
2021,22250,arthritis,indigenous,m,14
2021,22310,arthritis,indigenous,m,16
2021,22410,arthritis,indigenous,m,18
2021,22490,arthritis,indigenous,m,7
2021,22620,arthritis,indigenous,m,93
2021,22670,arthritis,indigenous,m,16
2021,22750,arthritis,indigenous,m,81
2021,22830,arthritis,indigenous,m,73
2021,22910,arthritis,indigenous,m,6
2021,22980,arthritis,indigenous,m,6
2021,23110,arthritis,indigenous,m,30
2021,23190,arthritis,indigenous,m,7
2021,23270,arthritis,indigenous,m,47
2021,23350,arthritis,indigenous,m,11
2021,23430,arthritis,indigenous,m,13
2021,23670,arthritis,indigenous,m,26
2021,23810,arthritis,indigenous,m,43
2021,23940,arthritis,indigenous,m,5
2021,24130,arthritis,indigenous,m,12
2021,24210,arthritis,indigenous,m,0
2021,24250,arthritis,indigenous,m,8
2021,24330,arthritis,indigenous,m,19
2021,24410,arthritis,indigenous,m,24
2021,24600,arthritis,indigenous,m,10
2021,24650,arthritis,indigenous,m,44
2021,24780,arthritis,indigenous,m,53
2021,24850,arthritis,indigenous,m,14
2021,24900,arthritis,indigenous,m,32
2021,24970,arthritis,indigenous,m,10
2021,25060,arthritis,indigenous,m,21
2021,25150,arthritis,indigenous,m,16
2021,25250,arthritis,indigenous,m,21
2021,25340,arthritis,indigenous,m,58
2021,25430,arthritis,indigenous,m,15
2021,25490,arthritis,indigenous,m,9
2021,25620,arthritis,indigenous,m,4
2021,25710,arthritis,indigenous,m,13
2021,25810,arthritis,indigenous,m,14
2021,25900,arthritis,indigenous,m,11
2021,25990,arthritis,indigenous,m,11
2021,26080,arthritis,indigenous,m,0
2021,26170,arthritis,indigenous,m,18
2021,26260,arthritis,indigenous,m,19
2021,26350,arthritis,indigenous,m,11
2021,26430,arthritis,indigenous,m,10
2021,26490,arthritis,indigenous,m,5
2021,26610,arthritis,indigenous,m,33
2021,26670,arthritis,indigenous,m,9
2021,26700,arthritis,indigenous,m,14
2021,26730,arthritis,indigenous,m,24
2021,26810,arthritis,indigenous,m,23
2021,26890,arthritis,indigenous,m,8
2021,26980,arthritis,indigenous,m,18
2021,27070,arthritis,indigenous,m,45
2021,27170,arthritis,indigenous,m,45
2021,27260,arthritis,indigenous,m,54
2021,27350,arthritis,indigenous,m,16
2021,27450,arthritis,indigenous,m,51
2021,27630,arthritis,indigenous,m,10
2021,29399,arthritis,indigenous,m,0
2021,29499,arthritis,indigenous,m,13
2021,29799,arthritis,indigenous,m,0
2021,30250,arthritis,indigenous,m,0
2021,30300,arthritis,indigenous,m,37
2021,30370,arthritis,indigenous,m,23
2021,30410,arthritis,indigenous,m,3
2021,30450,arthritis,indigenous,m,0
2021,30760,arthritis,indigenous,m,0
2021,30900,arthritis,indigenous,m,0
2021,31000,arthritis,indigenous,m,519
2021,31750,arthritis,indigenous,m,0
2021,31820,arthritis,indigenous,m,190
2021,31900,arthritis,indigenous,m,29
2021,31950,arthritis,indigenous,m,7
2021,32080,arthritis,indigenous,m,228
2021,32250,arthritis,indigenous,m,12
2021,32260,arthritis,indigenous,m,70
2021,32270,arthritis,indigenous,m,25
2021,32310,arthritis,indigenous,m,16
2021,32330,arthritis,indigenous,m,14
2021,32450,arthritis,indigenous,m,18
2021,32500,arthritis,indigenous,m,11
2021,32600,arthritis,indigenous,m,0
2021,32750,arthritis,indigenous,m,3
2021,32770,arthritis,indigenous,m,0
2021,32810,arthritis,indigenous,m,13
2021,33100,arthritis,indigenous,m,0
2021,33200,arthritis,indigenous,m,7
2021,33220,arthritis,indigenous,m,246
2021,33360,arthritis,indigenous,m,80
2021,33430,arthritis,indigenous,m,387
2021,33610,arthritis,indigenous,m,22
2021,33620,arthritis,indigenous,m,104
2021,33800,arthritis,indigenous,m,24
2021,33830,arthritis,indigenous,m,5
2021,33960,arthritis,indigenous,m,270
2021,33980,arthritis,indigenous,m,21
2021,34420,arthritis,indigenous,m,4
2021,34530,arthritis,indigenous,m,41
2021,34570,arthritis,indigenous,m,0
2021,34580,arthritis,indigenous,m,69
2021,34590,arthritis,indigenous,m,375
2021,34710,arthritis,indigenous,m,4
2021,34770,arthritis,indigenous,m,130
2021,34800,arthritis,indigenous,m,0
2021,34830,arthritis,indigenous,m,0
2021,34860,arthritis,indigenous,m,46
2021,34880,arthritis,indigenous,m,45
2021,35010,arthritis,indigenous,m,494
2021,35250,arthritis,indigenous,m,0
2021,35300,arthritis,indigenous,m,39
2021,35600,arthritis,indigenous,m,17
2021,35670,arthritis,indigenous,m,0
2021,35740,arthritis,indigenous,m,22
2021,35760,arthritis,indigenous,m,32
2021,35780,arthritis,indigenous,m,8
2021,35790,arthritis,indigenous,m,10
2021,35800,arthritis,indigenous,m,19
2021,36070,arthritis,indigenous,m,7
2021,36150,arthritis,indigenous,m,9
2021,36250,arthritis,indigenous,m,138
2021,36300,arthritis,indigenous,m,0
2021,36370,arthritis,indigenous,m,171
2021,36510,arthritis,indigenous,m,36
2021,36580,arthritis,indigenous,m,39
2021,36630,arthritis,indigenous,m,73
2021,36660,arthritis,indigenous,m,66
2021,36720,arthritis,indigenous,m,261
2021,36820,arthritis,indigenous,m,47
2021,36910,arthritis,indigenous,m,229
2021,36950,arthritis,indigenous,m,15
2021,36960,arthritis,indigenous,m,22
2021,37010,arthritis,indigenous,m,277
2021,37300,arthritis,indigenous,m,3
2021,37310,arthritis,indigenous,m,89
2021,37340,arthritis,indigenous,m,41
2021,37400,arthritis,indigenous,m,5
2021,37550,arthritis,indigenous,m,7
2021,37570,arthritis,indigenous,m,0
2021,37600,arthritis,indigenous,m,14
2021,39499,arthritis,indigenous,m,24
2021,39799,arthritis,indigenous,m,0
2021,40070,arthritis,indigenous,m,6
2021,40120,arthritis,indigenous,m,9
2021,40150,arthritis,indigenous,m,12
2021,40220,arthritis,indigenous,m,19
2021,40250,arthritis,indigenous,m,3
2021,40310,arthritis,indigenous,m,10
2021,40430,arthritis,indigenous,m,5
2021,40520,arthritis,indigenous,m,13
2021,40700,arthritis,indigenous,m,3
2021,40910,arthritis,indigenous,m,9
2021,41010,arthritis,indigenous,m,7
2021,41060,arthritis,indigenous,m,44
2021,41140,arthritis,indigenous,m,9
2021,41190,arthritis,indigenous,m,0
2021,41330,arthritis,indigenous,m,8
2021,41560,arthritis,indigenous,m,15
2021,41750,arthritis,indigenous,m,0
2021,41830,arthritis,indigenous,m,0
2021,41960,arthritis,indigenous,m,0
2021,42030,arthritis,indigenous,m,12
2021,42110,arthritis,indigenous,m,5
2021,42250,arthritis,indigenous,m,0
2021,42600,arthritis,indigenous,m,9
2021,42750,arthritis,indigenous,m,4
2021,43080,arthritis,indigenous,m,0
2021,43220,arthritis,indigenous,m,0
2021,43360,arthritis,indigenous,m,5
2021,43650,arthritis,indigenous,m,9
2021,43710,arthritis,indigenous,m,6
2021,43790,arthritis,indigenous,m,5
2021,44000,arthritis,indigenous,m,3
2021,44060,arthritis,indigenous,m,38
2021,44210,arthritis,indigenous,m,7
2021,44340,arthritis,indigenous,m,7
2021,44550,arthritis,indigenous,m,10
2021,44620,arthritis,indigenous,m,18
2021,44830,arthritis,indigenous,m,6
2021,45040,arthritis,indigenous,m,36
2021,45090,arthritis,indigenous,m,4
2021,45120,arthritis,indigenous,m,5
2021,45290,arthritis,indigenous,m,4
2021,45340,arthritis,indigenous,m,73
2021,45400,arthritis,indigenous,m,0
2021,45540,arthritis,indigenous,m,8
2021,45680,arthritis,indigenous,m,81
2021,45890,arthritis,indigenous,m,83
2021,46090,arthritis,indigenous,m,58
2021,46300,arthritis,indigenous,m,16
2021,46450,arthritis,indigenous,m,12
2021,46510,arthritis,indigenous,m,6
2021,46670,arthritis,indigenous,m,3
2021,46860,arthritis,indigenous,m,0
2021,46970,arthritis,indigenous,m,0
2021,47140,arthritis,indigenous,m,94
2021,47290,arthritis,indigenous,m,4
2021,47490,arthritis,indigenous,m,4
2021,47630,arthritis,indigenous,m,6
2021,47700,arthritis,indigenous,m,30
2021,47800,arthritis,indigenous,m,12
2021,47910,arthritis,indigenous,m,0
2021,47980,arthritis,indigenous,m,3
2021,48050,arthritis,indigenous,m,7
2021,48130,arthritis,indigenous,m,4
2021,48260,arthritis,indigenous,m,0
2021,48340,arthritis,indigenous,m,11
2021,48410,arthritis,indigenous,m,20
2021,48540,arthritis,indigenous,m,26
2021,48640,arthritis,indigenous,m,0
2021,48750,arthritis,indigenous,m,0
2021,48830,arthritis,indigenous,m,21
2021,49399,arthritis,indigenous,m,13
2021,49499,arthritis,indigenous,m,5
2021,49799,arthritis,indigenous,m,0
2021,50080,arthritis,indigenous,m,24
2021,50210,arthritis,indigenous,m,41
2021,50250,arthritis,indigenous,m,12
2021,50280,arthritis,indigenous,m,8
2021,50350,arthritis,indigenous,m,4
2021,50420,arthritis,indigenous,m,18
2021,50490,arthritis,indigenous,m,20
2021,50560,arthritis,indigenous,m,4
2021,50630,arthritis,indigenous,m,0
2021,50770,arthritis,indigenous,m,0
2021,50840,arthritis,indigenous,m,3
2021,50910,arthritis,indigenous,m,0
2021,50980,arthritis,indigenous,m,37
2021,51080,arthritis,indigenous,m,0
2021,51120,arthritis,indigenous,m,0
2021,51190,arthritis,indigenous,m,18
2021,51260,arthritis,indigenous,m,16
2021,51310,arthritis,indigenous,m,0
2021,51330,arthritis,indigenous,m,22
2021,51400,arthritis,indigenous,m,8
2021,51470,arthritis,indigenous,m,0
2021,51540,arthritis,indigenous,m,12
2021,51610,arthritis,indigenous,m,0
2021,51680,arthritis,indigenous,m,5
2021,51710,arthritis,indigenous,m,4
2021,51750,arthritis,indigenous,m,0
2021,51820,arthritis,indigenous,m,37
2021,51860,arthritis,indigenous,m,0
2021,51890,arthritis,indigenous,m,13
2021,51960,arthritis,indigenous,m,10
2021,52030,arthritis,indigenous,m,0
2021,52100,arthritis,indigenous,m,0
2021,52170,arthritis,indigenous,m,0
2021,52240,arthritis,indigenous,m,0
2021,52310,arthritis,indigenous,m,0
2021,52380,arthritis,indigenous,m,6
2021,52450,arthritis,indigenous,m,5
2021,52520,arthritis,indigenous,m,0
2021,52590,arthritis,indigenous,m,4
2021,52660,arthritis,indigenous,m,10
2021,52730,arthritis,indigenous,m,0
2021,52800,arthritis,indigenous,m,31
2021,52870,arthritis,indigenous,m,4
2021,52940,arthritis,indigenous,m,0
2021,53010,arthritis,indigenous,m,0
2021,53080,arthritis,indigenous,m,0
2021,53150,arthritis,indigenous,m,0
2021,53220,arthritis,indigenous,m,15
2021,53290,arthritis,indigenous,m,10
2021,53360,arthritis,indigenous,m,4
2021,53430,arthritis,indigenous,m,13
2021,53570,arthritis,indigenous,m,3
2021,53640,arthritis,indigenous,m,4
2021,53710,arthritis,indigenous,m,3
2021,53780,arthritis,indigenous,m,55
2021,53800,arthritis,indigenous,m,62
2021,53920,arthritis,indigenous,m,8
2021,53990,arthritis,indigenous,m,17
2021,54060,arthritis,indigenous,m,8
2021,54130,arthritis,indigenous,m,0
2021,54170,arthritis,indigenous,m,40
2021,54200,arthritis,indigenous,m,16
2021,54280,arthritis,indigenous,m,30
2021,54310,arthritis,indigenous,m,26
2021,54340,arthritis,indigenous,m,12
2021,54410,arthritis,indigenous,m,4
2021,54480,arthritis,indigenous,m,0
2021,54550,arthritis,indigenous,m,0
2021,54620,arthritis,indigenous,m,3
2021,54690,arthritis,indigenous,m,0
2021,54760,arthritis,indigenous,m,0
2021,54830,arthritis,indigenous,m,28
2021,54900,arthritis,indigenous,m,0
2021,54970,arthritis,indigenous,m,3
2021,55040,arthritis,indigenous,m,9
2021,55110,arthritis,indigenous,m,62
2021,55180,arthritis,indigenous,m,7
2021,55250,arthritis,indigenous,m,5
2021,55320,arthritis,indigenous,m,18
2021,55390,arthritis,indigenous,m,0
2021,55460,arthritis,indigenous,m,3
2021,55530,arthritis,indigenous,m,0
2021,55600,arthritis,indigenous,m,3
2021,55670,arthritis,indigenous,m,0
2021,55740,arthritis,indigenous,m,0
2021,55810,arthritis,indigenous,m,6
2021,55880,arthritis,indigenous,m,0
2021,55950,arthritis,indigenous,m,0
2021,56090,arthritis,indigenous,m,13
2021,56160,arthritis,indigenous,m,0
2021,56230,arthritis,indigenous,m,7
2021,56300,arthritis,indigenous,m,9
2021,56370,arthritis,indigenous,m,0
2021,56460,arthritis,indigenous,m,7
2021,56580,arthritis,indigenous,m,0
2021,56620,arthritis,indigenous,m,0
2021,56730,arthritis,indigenous,m,19
2021,56790,arthritis,indigenous,m,4
2021,56860,arthritis,indigenous,m,0
2021,56930,arthritis,indigenous,m,0
2021,57000,arthritis,indigenous,m,0
2021,57080,arthritis,indigenous,m,9
2021,57140,arthritis,indigenous,m,4
2021,57210,arthritis,indigenous,m,6
2021,57280,arthritis,indigenous,m,32
2021,57350,arthritis,indigenous,m,0
2021,57420,arthritis,indigenous,m,0
2021,57490,arthritis,indigenous,m,67
2021,57630,arthritis,indigenous,m,0
2021,57700,arthritis,indigenous,m,14
2021,57770,arthritis,indigenous,m,4
2021,57840,arthritis,indigenous,m,12
2021,57910,arthritis,indigenous,m,44
2021,57980,arthritis,indigenous,m,3
2021,58050,arthritis,indigenous,m,81
2021,58190,arthritis,indigenous,m,0
2021,58260,arthritis,indigenous,m,0
2021,58330,arthritis,indigenous,m,6
2021,58400,arthritis,indigenous,m,0
2021,58470,arthritis,indigenous,m,0
2021,58510,arthritis,indigenous,m,16
2021,58540,arthritis,indigenous,m,0
2021,58570,arthritis,indigenous,m,7
2021,58610,arthritis,indigenous,m,0
2021,58680,arthritis,indigenous,m,0
2021,58760,arthritis,indigenous,m,69
2021,58820,arthritis,indigenous,m,5
2021,58890,arthritis,indigenous,m,0
2021,59030,arthritis,indigenous,m,0
2021,59100,arthritis,indigenous,m,0
2021,59170,arthritis,indigenous,m,0
2021,59250,arthritis,indigenous,m,3
2021,59310,arthritis,indigenous,m,0
2021,59320,arthritis,indigenous,m,0
2021,59330,arthritis,indigenous,m,0
2021,59340,arthritis,indigenous,m,28
2021,59350,arthritis,indigenous,m,0
2021,59360,arthritis,indigenous,m,5
2021,59370,arthritis,indigenous,m,5
2021,59499,arthritis,indigenous,m,10
2021,59799,arthritis,indigenous,m,0
2021,60210,arthritis,indigenous,m,24
2021,60410,arthritis,indigenous,m,75
2021,60610,arthritis,indigenous,m,48
2021,60810,arthritis,indigenous,m,80
2021,61010,arthritis,indigenous,m,7
2021,61210,arthritis,indigenous,m,49
2021,61410,arthritis,indigenous,m,88
2021,61510,arthritis,indigenous,m,22
2021,61610,arthritis,indigenous,m,84
2021,61810,arthritis,indigenous,m,18
2021,62010,arthritis,indigenous,m,11
2021,62210,arthritis,indigenous,m,16
2021,62410,arthritis,indigenous,m,14
2021,62610,arthritis,indigenous,m,108
2021,62810,arthritis,indigenous,m,31
2021,63010,arthritis,indigenous,m,76
2021,63210,arthritis,indigenous,m,25
2021,63410,arthritis,indigenous,m,4
2021,63610,arthritis,indigenous,m,68
2021,63810,arthritis,indigenous,m,38
2021,64010,arthritis,indigenous,m,86
2021,64210,arthritis,indigenous,m,31
2021,64610,arthritis,indigenous,m,19
2021,64810,arthritis,indigenous,m,29
2021,65010,arthritis,indigenous,m,11
2021,65210,arthritis,indigenous,m,18
2021,65410,arthritis,indigenous,m,48
2021,65610,arthritis,indigenous,m,25
2021,65810,arthritis,indigenous,m,28
2021,69499,arthritis,indigenous,m,6
2021,69799,arthritis,indigenous,m,0
2021,70200,arthritis,indigenous,m,59
2021,70420,arthritis,indigenous,m,22
2021,70540,arthritis,indigenous,m,0
2021,70620,arthritis,indigenous,m,11
2021,70700,arthritis,indigenous,m,4
2021,71000,arthritis,indigenous,m,97
2021,71150,arthritis,indigenous,m,0
2021,71300,arthritis,indigenous,m,19
2021,72200,arthritis,indigenous,m,24
2021,72300,arthritis,indigenous,m,32
2021,72330,arthritis,indigenous,m,8
2021,72800,arthritis,indigenous,m,53
2021,73600,arthritis,indigenous,m,12
2021,74050,arthritis,indigenous,m,0
2021,74550,arthritis,indigenous,m,4
2021,74560,arthritis,indigenous,m,0
2021,74660,arthritis,indigenous,m,15
2021,74680,arthritis,indigenous,m,3
2021,79399,arthritis,indigenous,m,11
2021,79499,arthritis,indigenous,m,7
2021,79799,arthritis,indigenous,m,0
2021,89399,arthritis,indigenous,m,219
2021,89499,arthritis,indigenous,m,0
2021,89799,arthritis,indigenous,m,0
2021,99399,arthritis,indigenous,m,6
2021,99499,arthritis,indigenous,m,0
2021,99799,arthritis,indigenous,m,0
2021,10050,arthritis,non_indigenous,f,3533
2021,10180,arthritis,non_indigenous,f,1544
2021,10250,arthritis,non_indigenous,f,3023
2021,10300,arthritis,non_indigenous,f,96
2021,10470,arthritis,non_indigenous,f,2616
2021,10500,arthritis,non_indigenous,f,6553
2021,10550,arthritis,non_indigenous,f,2868
2021,10600,arthritis,non_indigenous,f,869
2021,10650,arthritis,non_indigenous,f,742
2021,10750,arthritis,non_indigenous,f,14851
2021,10800,arthritis,non_indigenous,f,396
2021,10850,arthritis,non_indigenous,f,454
2021,10900,arthritis,non_indigenous,f,5167
2021,10950,arthritis,non_indigenous,f,118
2021,11150,arthritis,non_indigenous,f,51
2021,11200,arthritis,non_indigenous,f,20
2021,11250,arthritis,non_indigenous,f,1433
2021,11300,arthritis,non_indigenous,f,1314
2021,11350,arthritis,non_indigenous,f,1451
2021,11400,arthritis,non_indigenous,f,794
2021,11450,arthritis,non_indigenous,f,4825
2021,11500,arthritis,non_indigenous,f,9409
2021,11520,arthritis,non_indigenous,f,3753
2021,11570,arthritis,non_indigenous,f,15286
2021,11600,arthritis,non_indigenous,f,121
2021,11650,arthritis,non_indigenous,f,24097
2021,11700,arthritis,non_indigenous,f,62
2021,11720,arthritis,non_indigenous,f,4232
2021,11730,arthritis,non_indigenous,f,4334
2021,11750,arthritis,non_indigenous,f,163
2021,11800,arthritis,non_indigenous,f,5498
2021,12000,arthritis,non_indigenous,f,295
2021,12150,arthritis,non_indigenous,f,147
2021,12160,arthritis,non_indigenous,f,911
2021,12350,arthritis,non_indigenous,f,945
2021,12380,arthritis,non_indigenous,f,7938
2021,12390,arthritis,non_indigenous,f,2902
2021,12700,arthritis,non_indigenous,f,630
2021,12730,arthritis,non_indigenous,f,597
2021,12750,arthritis,non_indigenous,f,3577
2021,12850,arthritis,non_indigenous,f,9517
2021,12870,arthritis,non_indigenous,f,1084
2021,12900,arthritis,non_indigenous,f,610
2021,12930,arthritis,non_indigenous,f,6068
2021,12950,arthritis,non_indigenous,f,283
2021,13010,arthritis,non_indigenous,f,699
2021,13310,arthritis,non_indigenous,f,2414
2021,13340,arthritis,non_indigenous,f,687
2021,13450,arthritis,non_indigenous,f,1308
2021,13550,arthritis,non_indigenous,f,674
2021,13660,arthritis,non_indigenous,f,350
2021,13800,arthritis,non_indigenous,f,3601
2021,13850,arthritis,non_indigenous,f,167
2021,13910,arthritis,non_indigenous,f,1433
