year,lgacode,age_range,indigenous_status,gender,number_of_people
2016,25490,0_4,indigenous,m,13
2016,25620,0_4,indigenous,m,9
2016,25710,0_4,indigenous,m,10
2016,25810,0_4,indigenous,m,14
2016,25900,0_4,indigenous,m,10
2016,25990,0_4,indigenous,m,4
2016,26080,0_4,indigenous,m,0
2016,26170,0_4,indigenous,m,19
2016,26260,0_4,indigenous,m,21
2016,26350,0_4,indigenous,m,14
2016,26430,0_4,indigenous,m,3
2016,26490,0_4,indigenous,m,7
2016,26610,0_4,indigenous,m,62
2016,26670,0_4,indigenous,m,3
2016,26700,0_4,indigenous,m,23
2016,26730,0_4,indigenous,m,39
2016,26810,0_4,indigenous,m,35
2016,26890,0_4,indigenous,m,3
2016,26980,0_4,indigenous,m,15
2016,27070,0_4,indigenous,m,111
2016,27170,0_4,indigenous,m,57
2016,27260,0_4,indigenous,m,112
2016,27350,0_4,indigenous,m,16
2016,27450,0_4,indigenous,m,67
2016,27630,0_4,indigenous,m,3
2016,29399,0_4,indigenous,m,0
2016,30250,0_4,indigenous,m,60
2016,30300,0_4,indigenous,m,27
2016,30370,0_4,indigenous,m,39
2016,30410,0_4,indigenous,m,13
2016,30450,0_4,indigenous,m,0
2016,30760,0_4,indigenous,m,4
2016,34710,0_4,indigenous,m,16
2016,34770,0_4,indigenous,m,372
2016,34800,0_4,indigenous,m,5
2016,34830,0_4,indigenous,m,13
2016,34860,0_4,indigenous,m,64
2016,34880,0_4,indigenous,m,115
2016,35010,0_4,indigenous,m,856
2016,35250,0_4,indigenous,m,42
2016,35300,0_4,indigenous,m,214
2016,35600,0_4,indigenous,m,30
2016,35670,0_4,indigenous,m,51
2016,35740,0_4,indigenous,m,41
2016,35760,0_4,indigenous,m,29
2016,35780,0_4,indigenous,m,192
2016,35790,0_4,indigenous,m,137
2016,35800,0_4,indigenous,m,34
2016,36070,0_4,indigenous,m,35
2016,36150,0_4,indigenous,m,16
2016,36250,0_4,indigenous,m,193
2016,36300,0_4,indigenous,m,3
2016,36370,0_4,indigenous,m,380
2016,36510,0_4,indigenous,m,59
2016,36580,0_4,indigenous,m,59
2016,36630,0_4,indigenous,m,111
2016,36660,0_4,indigenous,m,100
2016,36720,0_4,indigenous,m,312
2016,36820,0_4,indigenous,m,94
2016,36910,0_4,indigenous,m,422
2016,36950,0_4,indigenous,m,114
2016,36960,0_4,indigenous,m,267
2016,37010,0_4,indigenous,m,841
2016,30900,0_4,indigenous,m,0
2016,31000,0_4,indigenous,m,755
2016,31750,0_4,indigenous,m,0
2016,31820,0_4,indigenous,m,223
2016,31900,0_4,indigenous,m,56
2016,31950,0_4,indigenous,m,6
2016,32080,0_4,indigenous,m,841
2016,32250,0_4,indigenous,m,35
2016,32260,0_4,indigenous,m,147
2016,32270,0_4,indigenous,m,86
2016,32310,0_4,indigenous,m,58
2016,32600,0_4,indigenous,m,0
2016,33100,0_4,indigenous,m,3
2016,33200,0_4,indigenous,m,9
2016,32330,0_4,indigenous,m,95
2016,32450,0_4,indigenous,m,40
2016,32500,0_4,indigenous,m,44
2016,37300,0_4,indigenous,m,57
2016,37310,0_4,indigenous,m,134
2016,37340,0_4,indigenous,m,93
2016,41140,0_4,indigenous,m,8
2016,33220,0_4,indigenous,m,246
2016,33360,0_4,indigenous,m,185
2016,33430,0_4,indigenous,m,490
2016,32750,0_4,indigenous,m,3
2016,32770,0_4,indigenous,m,94
2016,32810,0_4,indigenous,m,44
2016,33610,0_4,indigenous,m,31
2016,33620,0_4,indigenous,m,130
2016,33800,0_4,indigenous,m,18
2016,33830,0_4,indigenous,m,57
2016,33960,0_4,indigenous,m,543
2016,33980,0_4,indigenous,m,51
2016,34420,0_4,indigenous,m,52
2016,34530,0_4,indigenous,m,84
2016,34570,0_4,indigenous,m,48
2016,34580,0_4,indigenous,m,103
2016,34590,0_4,indigenous,m,686
2016,37550,0_4,indigenous,m,51
2016,37400,0_4,indigenous,m,4
2016,37570,0_4,indigenous,m,13
2016,37600,0_4,indigenous,m,128
2016,40070,0_4,indigenous,m,8
2016,40120,0_4,indigenous,m,11
2016,40220,0_4,indigenous,m,24
2016,41060,0_4,indigenous,m,65
2016,41190,0_4,indigenous,m,3
2016,41330,0_4,indigenous,m,17
2016,40250,0_4,indigenous,m,74
2016,40310,0_4,indigenous,m,17
2016,40430,0_4,indigenous,m,3
2016,40520,0_4,indigenous,m,30
2016,40700,0_4,indigenous,m,9
2016,40910,0_4,indigenous,m,11
2016,41010,0_4,indigenous,m,47
2016,41560,0_4,indigenous,m,22
2016,41750,0_4,indigenous,m,3
2016,42030,0_4,indigenous,m,27
2016,42110,0_4,indigenous,m,6
2016,42250,0_4,indigenous,m,8
2016,42600,0_4,indigenous,m,19
2016,42750,0_4,indigenous,m,3
2016,43080,0_4,indigenous,m,0
2016,43650,0_4,indigenous,m,8
2016,43710,0_4,indigenous,m,7
2016,41830,0_4,indigenous,m,14
2016,41960,0_4,indigenous,m,0
2016,43220,0_4,indigenous,m,0
2016,43360,0_4,indigenous,m,0
2016,43790,0_4,indigenous,m,23
2016,43920,0_4,indigenous,m,12
2016,44000,0_4,indigenous,m,0
2016,44060,0_4,indigenous,m,49
2016,44210,0_4,indigenous,m,9
2016,44340,0_4,indigenous,m,12
2016,44550,0_4,indigenous,m,36
2016,44620,0_4,indigenous,m,46
2016,44830,0_4,indigenous,m,3
2016,45040,0_4,indigenous,m,54
2016,45890,0_4,indigenous,m,124
2016,46090,0_4,indigenous,m,131
2016,45090,0_4,indigenous,m,6
2016,45120,0_4,indigenous,m,6
2016,45290,0_4,indigenous,m,8
2016,45340,0_4,indigenous,m,169
2016,45400,0_4,indigenous,m,0
2016,45540,0_4,indigenous,m,11
2016,45680,0_4,indigenous,m,256
2016,46300,0_4,indigenous,m,55
2016,46450,0_4,indigenous,m,38
2016,46510,0_4,indigenous,m,8
2016,46670,0_4,indigenous,m,7
2016,46860,0_4,indigenous,m,0
2016,46970,0_4,indigenous,m,11
2016,47140,0_4,indigenous,m,195
2016,47290,0_4,indigenous,m,0
2016,47490,0_4,indigenous,m,3
2016,47630,0_4,indigenous,m,8
2016,47700,0_4,indigenous,m,65
2016,47800,0_4,indigenous,m,11
2016,47910,0_4,indigenous,m,4
2016,48340,0_4,indigenous,m,17
2016,48410,0_4,indigenous,m,27
2016,48540,0_4,indigenous,m,70
2016,47980,0_4,indigenous,m,14
2016,48050,0_4,indigenous,m,7
2016,48130,0_4,indigenous,m,10
2016,49399,0_4,indigenous,m,22
2016,51960,0_4,indigenous,m,23
2016,52030,0_4,indigenous,m,4
2016,50080,0_4,indigenous,m,68
2016,50210,0_4,indigenous,m,151
2016,50250,0_4,indigenous,m,56
2016,50280,0_4,indigenous,m,8
2016,48260,0_4,indigenous,m,0
2016,48640,0_4,indigenous,m,0
2016,48750,0_4,indigenous,m,3
2016,48830,0_4,indigenous,m,11
2016,50350,0_4,indigenous,m,25
2016,50420,0_4,indigenous,m,42
2016,50490,0_4,indigenous,m,68
2016,50560,0_4,indigenous,m,0
2016,50630,0_4,indigenous,m,3
2016,50770,0_4,indigenous,m,0
2016,50840,0_4,indigenous,m,5
2016,50910,0_4,indigenous,m,13
2016,50980,0_4,indigenous,m,273
2016,51120,0_4,indigenous,m,0
2016,51080,0_4,indigenous,m,4
2016,51190,0_4,indigenous,m,53
2016,51260,0_4,indigenous,m,40
2016,51310,0_4,indigenous,m,9
2016,51330,0_4,indigenous,m,48
2016,51400,0_4,indigenous,m,28
2016,51470,0_4,indigenous,m,0
2016,51540,0_4,indigenous,m,46
2016,51610,0_4,indigenous,m,0
2016,52100,0_4,indigenous,m,4
2016,52940,0_4,indigenous,m,3
2016,51680,0_4,indigenous,m,3
2016,51750,0_4,indigenous,m,0
2016,51820,0_4,indigenous,m,98
2016,51890,0_4,indigenous,m,20
2016,52170,0_4,indigenous,m,0
2016,52240,0_4,indigenous,m,4
2016,52310,0_4,indigenous,m,0
2016,52800,0_4,indigenous,m,279
2016,52870,0_4,indigenous,m,6
2016,52380,0_4,indigenous,m,0
2016,52450,0_4,indigenous,m,4
2016,52520,0_4,indigenous,m,3
2016,52590,0_4,indigenous,m,9
2016,52660,0_4,indigenous,m,21
2016,52730,0_4,indigenous,m,3
2016,53010,0_4,indigenous,m,0
2016,53080,0_4,indigenous,m,3
2016,53150,0_4,indigenous,m,3
2016,53220,0_4,indigenous,m,107
2016,53290,0_4,indigenous,m,36
2016,53360,0_4,indigenous,m,4
2016,53430,0_4,indigenous,m,23
2016,53570,0_4,indigenous,m,7
2016,53640,0_4,indigenous,m,8
2016,54280,0_4,indigenous,m,146
2016,54310,0_4,indigenous,m,166
2016,53800,0_4,indigenous,m,212
2016,53920,0_4,indigenous,m,126
2016,53990,0_4,indigenous,m,36
2016,54060,0_4,indigenous,m,0
2016,53710,0_4,indigenous,m,0
2016,53780,0_4,indigenous,m,134
2016,54130,0_4,indigenous,m,3
2016,54170,0_4,indigenous,m,64
2016,54200,0_4,indigenous,m,67
2016,54760,0_4,indigenous,m,3
2016,54830,0_4,indigenous,m,85
2016,54900,0_4,indigenous,m,4
2016,56620,0_4,indigenous,m,71
2016,56730,0_4,indigenous,m,49
2016,56790,0_4,indigenous,m,5
2016,54340,0_4,indigenous,m,12
2016,54410,0_4,indigenous,m,3
2016,55320,0_4,indigenous,m,32
2016,54480,0_4,indigenous,m,0
2016,54550,0_4,indigenous,m,15
2016,57980,0_4,indigenous,m,5
2016,54620,0_4,indigenous,m,3
2016,54690,0_4,indigenous,m,0
2016,54970,0_4,indigenous,m,15
2016,58050,0_4,indigenous,m,249
2016,58190,0_4,indigenous,m,0
2016,55040,0_4,indigenous,m,14
2016,55110,0_4,indigenous,m,131
2016,55180,0_4,indigenous,m,24
2016,55250,0_4,indigenous,m,17
2016,55950,0_4,indigenous,m,0
2016,55530,0_4,indigenous,m,3
2016,55390,0_4,indigenous,m,13
2016,55460,0_4,indigenous,m,8
2016,56090,0_4,indigenous,m,31
2016,58260,0_4,indigenous,m,3
2016,55600,0_4,indigenous,m,14
2016,57080,0_4,indigenous,m,0
2016,57140,0_4,indigenous,m,8
2016,55670,0_4,indigenous,m,7
2016,55810,0_4,indigenous,m,8
2016,56860,0_4,indigenous,m,0
2016,55880,0_4,indigenous,m,0
2016,57210,0_4,indigenous,m,3
2016,57280,0_4,indigenous,m,130
2016,57350,0_4,indigenous,m,3
2016,55740,0_4,indigenous,m,3
2016,56300,0_4,indigenous,m,0
2016,57420,0_4,indigenous,m,0
2016,57490,0_4,indigenous,m,166
2016,56160,0_4,indigenous,m,4
2016,56230,0_4,indigenous,m,14
2016,56370,0_4,indigenous,m,0
2016,56580,0_4,indigenous,m,3
2016,65010,0_4,indigenous,m,14
2016,56460,0_4,indigenous,m,20
2016,56930,0_4,indigenous,m,0
2016,65210,0_4,indigenous,m,5
2016,65410,0_4,indigenous,m,71
2016,65610,0_4,indigenous,m,24
2016,65810,0_4,indigenous,m,18
2016,57630,0_4,indigenous,m,0
2016,57700,0_4,indigenous,m,44
2016,57770,0_4,indigenous,m,7
2016,57840,0_4,indigenous,m,21
2016,57910,0_4,indigenous,m,123
2016,57000,0_4,indigenous,m,0
2016,58330,0_4,indigenous,m,3
2016,70200,0_4,indigenous,m,200
2016,58400,0_4,indigenous,m,0
2016,58680,0_4,indigenous,m,0
2016,58760,0_4,indigenous,m,183
2016,58820,0_4,indigenous,m,4
2016,58470,0_4,indigenous,m,11
2016,58510,0_4,indigenous,m,14
2016,58540,0_4,indigenous,m,3
2016,58890,0_4,indigenous,m,0
2016,99399,0_4,indigenous,m,5
2016,58570,0_4,indigenous,m,4
2016,58610,0_4,indigenous,m,3
2016,59030,0_4,indigenous,m,0
2016,74560,0_4,indigenous,m,5
2016,72800,0_4,indigenous,m,278
2016,73600,0_4,indigenous,m,282
2016,74050,0_4,indigenous,m,79
2016,74550,0_4,indigenous,m,125
2016,74660,0_4,indigenous,m,260
2016,59100,0_4,indigenous,m,3
2016,74680,0_4,indigenous,m,172
2016,79399,0_4,indigenous,m,30
2016,59170,0_4,indigenous,m,0
2016,59250,0_4,indigenous,m,17
2016,89399,0_4,indigenous,m,382
2016,59320,0_4,indigenous,m,0
2016,59330,0_4,indigenous,m,0
2016,59340,0_4,indigenous,m,130
2016,59350,0_4,indigenous,m,0
2016,60210,0_4,indigenous,m,10
2016,60410,0_4,indigenous,m,104
2016,60610,0_4,indigenous,m,68
2016,59310,0_4,indigenous,m,8
2016,59360,0_4,indigenous,m,3
2016,59370,0_4,indigenous,m,4
2016,60810,0_4,indigenous,m,58
2016,61010,0_4,indigenous,m,0
2016,61210,0_4,indigenous,m,62
2016,61410,0_4,indigenous,m,95
2016,61510,0_4,indigenous,m,34
2016,61610,0_4,indigenous,m,81
2016,61810,0_4,indigenous,m,5
2016,62010,0_4,indigenous,m,8
2016,62210,0_4,indigenous,m,8
2016,62410,0_4,indigenous,m,12
2016,62610,0_4,indigenous,m,126
2016,62810,0_4,indigenous,m,35
2016,63010,0_4,indigenous,m,68
2016,63210,0_4,indigenous,m,17
2016,63410,0_4,indigenous,m,0
2016,63610,0_4,indigenous,m,73
2016,63810,0_4,indigenous,m,27
2016,64010,0_4,indigenous,m,126
2016,64210,0_4,indigenous,m,30
2016,64610,0_4,indigenous,m,23
2016,64810,0_4,indigenous,m,31
2016,70420,0_4,indigenous,m,248
2016,70540,0_4,indigenous,m,0
2016,70620,0_4,indigenous,m,152
2016,70700,0_4,indigenous,m,22
2016,71000,0_4,indigenous,m,268
2016,71300,0_4,indigenous,m,390
2016,72200,0_4,indigenous,m,121
2016,72300,0_4,indigenous,m,73
2016,72330,0_4,indigenous,m,198
2016,10050,0_4,non_indigenous,f,1403
2016,10130,0_4,non_indigenous,f,637
2016,10250,0_4,non_indigenous,f,864
2016,10300,0_4,non_indigenous,f,58
2016,10470,0_4,non_indigenous,f,1019
2016,10550,0_4,non_indigenous,f,624
2016,10600,0_4,non_indigenous,f,256
2016,10650,0_4,non_indigenous,f,187
2016,10750,0_4,non_indigenous,f,12116
2016,10800,0_4,non_indigenous,f,149
2016,10850,0_4,non_indigenous,f,185
2016,10900,0_4,non_indigenous,f,1880
2016,10950,0_4,non_indigenous,f,55
2016,11100,0_4,non_indigenous,f,1295
2016,11150,0_4,non_indigenous,f,47
2016,11200,0_4,non_indigenous,f,16
2016,11250,0_4,non_indigenous,f,364
2016,13910,0_4,non_indigenous,f,464
2016,14000,0_4,non_indigenous,f,3763
2016,14100,0_4,non_indigenous,f,313
2016,14170,0_4,non_indigenous,f,4895
2016,14200,0_4,non_indigenous,f,400
2016,14300,0_4,non_indigenous,f,132
2016,14350,0_4,non_indigenous,f,496
2016,14400,0_4,non_indigenous,f,500
2016,14500,0_4,non_indigenous,f,2858
2016,14550,0_4,non_indigenous,f,168
2016,14600,0_4,non_indigenous,f,146
2016,14650,0_4,non_indigenous,f,5067
2016,14700,0_4,non_indigenous,f,1163
2016,14750,0_4,non_indigenous,f,283
2016,14850,0_4,non_indigenous,f,925
2016,14870,0_4,non_indigenous,f,462
2016,14900,0_4,non_indigenous,f,6921
2016,14920,0_4,non_indigenous,f,136
2016,14950,0_4,non_indigenous,f,92
2016,15050,0_4,non_indigenous,f,2419
2016,15240,0_4,non_indigenous,f,1491
2016,15270,0_4,non_indigenous,f,648
2016,15300,0_4,non_indigenous,f,291
2016,15350,0_4,non_indigenous,f,693
2016,15520,0_4,non_indigenous,f,265
2016,15560,0_4,non_indigenous,f,74
2016,15650,0_4,non_indigenous,f,464
2016,15700,0_4,non_indigenous,f,331
2016,15750,0_4,non_indigenous,f,323
2016,15800,0_4,non_indigenous,f,124
2016,15850,0_4,non_indigenous,f,118
2016,15900,0_4,non_indigenous,f,3889
2016,15950,0_4,non_indigenous,f,1752
2016,15990,0_4,non_indigenous,f,7236
2016,16100,0_4,non_indigenous,f,129
2016,16150,0_4,non_indigenous,f,1200
2016,16200,0_4,non_indigenous,f,341
2016,16260,0_4,non_indigenous,f,7732
2016,11500,0_4,non_indigenous,f,4965
2016,11520,0_4,non_indigenous,f,2490
2016,11300,0_4,non_indigenous,f,778
2016,11350,0_4,non_indigenous,f,658
2016,11400,0_4,non_indigenous,f,360
2016,11450,0_4,non_indigenous,f,2966
2016,11570,0_4,non_indigenous,f,11374
2016,11600,0_4,non_indigenous,f,77
2016,11650,0_4,non_indigenous,f,8148
2016,11700,0_4,non_indigenous,f,21
2016,11720,0_4,non_indigenous,f,1546
2016,11730,0_4,non_indigenous,f,906
2016,11750,0_4,non_indigenous,f,127
2016,11800,0_4,non_indigenous,f,1665
2016,12000,0_4,non_indigenous,f,99
2016,12150,0_4,non_indigenous,f,44
2016,12350,0_4,non_indigenous,f,255
2016,12380,0_4,non_indigenous,f,7761
2016,12700,0_4,non_indigenous,f,199
2016,12730,0_4,non_indigenous,f,189
2016,12750,0_4,non_indigenous,f,566
2016,12850,0_4,non_indigenous,f,5544
2016,12870,0_4,non_indigenous,f,268
2016,12900,0_4,non_indigenous,f,237
2016,12930,0_4,non_indigenous,f,3949
2016,12950,0_4,non_indigenous,f,83
2016,13010,0_4,non_indigenous,f,189
2016,13310,0_4,non_indigenous,f,739
2016,13340,0_4,non_indigenous,f,271
2016,13450,0_4,non_indigenous,f,732
2016,13510,0_4,non_indigenous,f,232
2016,13550,0_4,non_indigenous,f,302
2016,13660,0_4,non_indigenous,f,134
2016,13800,0_4,non_indigenous,f,1758
2016,13850,0_4,non_indigenous,f,56
2016,16350,0_4,non_indigenous,f,6209
2016,16380,0_4,non_indigenous,f,1588
2016,16400,0_4,non_indigenous,f,1593
2016,16490,0_4,non_indigenous,f,1502
2016,16550,0_4,non_indigenous,f,3465
2016,16610,0_4,non_indigenous,f,543
2016,16650,0_4,non_indigenous,f,3045
2016,16700,0_4,non_indigenous,f,3344
2016,16900,0_4,non_indigenous,f,1813
2016,16950,0_4,non_indigenous,f,2007
2016,17000,0_4,non_indigenous,f,641
2016,17040,0_4,non_indigenous,f,403
2016,17080,0_4,non_indigenous,f,350
2016,17420,0_4,non_indigenous,f,4628
2016,17550,0_4,non_indigenous,f,1994
2016,17620,0_4,non_indigenous,f,352
2016,17640,0_4,non_indigenous,f,180
2016,17650,0_4,non_indigenous,f,123
2016,17750,0_4,non_indigenous,f,1659
2016,17850,0_4,non_indigenous,f,64
2016,17900,0_4,non_indigenous,f,94
2016,17950,0_4,non_indigenous,f,68
2016,18020,0_4,non_indigenous,f,157
2016,18050,0_4,non_indigenous,f,1828
2016,18100,0_4,non_indigenous,f,80
2016,18200,0_4,non_indigenous,f,144
2016,18230,0_4,non_indigenous,f,1187
2016,18250,0_4,non_indigenous,f,2276
2016,18350,0_4,non_indigenous,f,1008
2016,18400,0_4,non_indigenous,f,1417
2016,18450,0_4,non_indigenous,f,5323
2016,18500,0_4,non_indigenous,f,1260
2016,18710,0_4,non_indigenous,f,423
2016,19399,0_4,non_indigenous,f,27
2016,20110,0_4,non_indigenous,f,238
2016,20260,0_4,non_indigenous,f,232
2016,20570,0_4,non_indigenous,f,2899
2016,20660,0_4,non_indigenous,f,3592
2016,20740,0_4,non_indigenous,f,712
2016,20830,0_4,non_indigenous,f,1338
2016,20910,0_4,non_indigenous,f,2327
2016,21010,0_4,non_indigenous,f,262
2016,21110,0_4,non_indigenous,f,3576
2016,21180,0_4,non_indigenous,f,5849
2016,21270,0_4,non_indigenous,f,119
2016,21370,0_4,non_indigenous,f,918
2016,21450,0_4,non_indigenous,f,3529
2016,21610,0_4,non_indigenous,f,11004
2016,21670,0_4,non_indigenous,f,260
2016,21750,0_4,non_indigenous,f,519
2016,21830,0_4,non_indigenous,f,396
2016,21890,0_4,non_indigenous,f,4036
2016,22110,0_4,non_indigenous,f,946
2016,22170,0_4,non_indigenous,f,4014
2016,22250,0_4,non_indigenous,f,226
2016,22830,0_4,non_indigenous,f,1787
2016,22910,0_4,non_indigenous,f,313
2016,22980,0_4,non_indigenous,f,107
2016,23110,0_4,non_indigenous,f,2770
2016,23190,0_4,non_indigenous,f,512
2016,23270,0_4,non_indigenous,f,6957
2016,23350,0_4,non_indigenous,f,350
2016,23430,0_4,non_indigenous,f,4303
2016,23670,0_4,non_indigenous,f,4185
2016,23810,0_4,non_indigenous,f,1861
2016,23940,0_4,non_indigenous,f,152
2016,24130,0_4,non_indigenous,f,1318
2016,24210,0_4,non_indigenous,f,2552
2016,24250,0_4,non_indigenous,f,198
2016,24330,0_4,non_indigenous,f,2543
2016,24410,0_4,non_indigenous,f,3381
2016,24600,0_4,non_indigenous,f,1942
2016,24650,0_4,non_indigenous,f,5276
2016,24780,0_4,non_indigenous,f,1399
2016,24850,0_4,non_indigenous,f,1189
2016,24900,0_4,non_indigenous,f,670
2016,24970,0_4,non_indigenous,f,4233
2016,17100,0_4,non_indigenous,f,1025
2016,17150,0_4,non_indigenous,f,6231
2016,17200,0_4,non_indigenous,f,3050
2016,17310,0_4,non_indigenous,f,1370
2016,17350,0_4,non_indigenous,f,155
2016,17400,0_4,non_indigenous,f,106
2016,22310,0_4,non_indigenous,f,4088
2016,22410,0_4,non_indigenous,f,433
2016,22490,0_4,non_indigenous,f,673
2016,22620,0_4,non_indigenous,f,3116
2016,22670,0_4,non_indigenous,f,4797
2016,22750,0_4,non_indigenous,f,6412
2016,25060,0_4,non_indigenous,f,3062
2016,25150,0_4,non_indigenous,f,884
2016,25250,0_4,non_indigenous,f,4676
2016,25340,0_4,non_indigenous,f,3590
2016,25430,0_4,non_indigenous,f,384
2016,25490,0_4,non_indigenous,f,431
2016,25620,0_4,non_indigenous,f,287
2016,25710,0_4,non_indigenous,f,1536
2016,25810,0_4,non_indigenous,f,215
2016,25900,0_4,non_indigenous,f,2206
2016,25990,0_4,non_indigenous,f,151
2016,26080,0_4,non_indigenous,f,43
2016,26170,0_4,non_indigenous,f,686
2016,26260,0_4,non_indigenous,f,385
2016,26350,0_4,non_indigenous,f,1969
2016,26430,0_4,non_indigenous,f,196
2016,26490,0_4,non_indigenous,f,822
2016,26610,0_4,non_indigenous,f,486
2016,26670,0_4,non_indigenous,f,116
2016,26700,0_4,non_indigenous,f,683
2016,26730,0_4,non_indigenous,f,850
2016,26810,0_4,non_indigenous,f,1065
2016,26890,0_4,non_indigenous,f,87
2016,26980,0_4,non_indigenous,f,4177
2016,27070,0_4,non_indigenous,f,7392
2016,27170,0_4,non_indigenous,f,1255
2016,27260,0_4,non_indigenous,f,9697
2016,27350,0_4,non_indigenous,f,1789
2016,27450,0_4,non_indigenous,f,4183
2016,27630,0_4,non_indigenous,f,116
2016,29399,0_4,non_indigenous,f,10
2016,30250,0_4,non_indigenous,f,3
2016,30300,0_4,non_indigenous,f,110
2016,30370,0_4,non_indigenous,f,449
2016,30410,0_4,non_indigenous,f,71
2016,30450,0_4,non_indigenous,f,3
2016,30760,0_4,non_indigenous,f,61
2016,34710,0_4,non_indigenous,f,87
2016,34770,0_4,non_indigenous,f,3231
2016,34800,0_4,non_indigenous,f,21
2016,34830,0_4,non_indigenous,f,0
2016,34860,0_4,non_indigenous,f,362
2016,34880,0_4,non_indigenous,f,366
2016,35010,0_4,non_indigenous,f,12270
2016,35250,0_4,non_indigenous,f,3
2016,35300,0_4,non_indigenous,f,526
2016,35600,0_4,non_indigenous,f,112
2016,35670,0_4,non_indigenous,f,0
2016,35740,0_4,non_indigenous,f,972
2016,35760,0_4,non_indigenous,f,192
2016,35780,0_4,non_indigenous,f,9
2016,35790,0_4,non_indigenous,f,0
2016,35800,0_4,non_indigenous,f,29
2016,36070,0_4,non_indigenous,f,0
2016,36150,0_4,non_indigenous,f,11
2016,36250,0_4,non_indigenous,f,3555
2016,36300,0_4,non_indigenous,f,29
2016,36370,0_4,non_indigenous,f,2186
2016,36510,0_4,non_indigenous,f,849
2016,36580,0_4,non_indigenous,f,658
2016,36630,0_4,non_indigenous,f,718
2016,36660,0_4,non_indigenous,f,813
2016,36720,0_4,non_indigenous,f,6994
2016,36820,0_4,non_indigenous,f,520
2016,36910,0_4,non_indigenous,f,4382
2016,36950,0_4,non_indigenous,f,36
2016,36960,0_4,non_indigenous,f,7
2016,37010,0_4,non_indigenous,f,4937
2016,30900,0_4,non_indigenous,f,8
2016,31000,0_4,non_indigenous,f,30894
2016,31750,0_4,non_indigenous,f,11
2016,31820,0_4,non_indigenous,f,1941
2016,31900,0_4,non_indigenous,f,345
2016,31950,0_4,non_indigenous,f,0
2016,32080,0_4,non_indigenous,f,3772
2016,32250,0_4,non_indigenous,f,31
2016,32260,0_4,non_indigenous,f,537
2016,32270,0_4,non_indigenous,f,1026
2016,32310,0_4,non_indigenous,f,235
2016,32600,0_4,non_indigenous,f,3
2016,33100,0_4,non_indigenous,f,22
2016,33200,0_4,non_indigenous,f,46
2016,32330,0_4,non_indigenous,f,0
2016,32450,0_4,non_indigenous,f,59
2016,32500,0_4,non_indigenous,f,59
2016,37300,0_4,non_indigenous,f,114
2016,37310,0_4,non_indigenous,f,922
2016,37340,0_4,non_indigenous,f,743
2016,41140,0_4,non_indigenous,f,205
2016,33220,0_4,non_indigenous,f,2032
2016,33360,0_4,non_indigenous,f,1964
2016,33430,0_4,non_indigenous,f,14569
2016,32750,0_4,non_indigenous,f,8
2016,32770,0_4,non_indigenous,f,0
2016,32810,0_4,non_indigenous,f,196
