year,lgacode,highest_year_of_school_completed,indigenous_status,gender,number_of_people
2016,71000,y10_equivalent,indigenous,m,396
2016,71300,y10_equivalent,indigenous,m,512
2016,72200,y10_equivalent,indigenous,m,172
2016,72300,y10_equivalent,indigenous,m,141
2016,72330,y10_equivalent,indigenous,m,194
2016,72800,y10_equivalent,indigenous,m,277
2016,73600,y10_equivalent,indigenous,m,362
2016,74050,y10_equivalent,indigenous,m,266
2016,74550,y10_equivalent,indigenous,m,118
2016,74560,y10_equivalent,indigenous,m,7
2016,74660,y10_equivalent,indigenous,m,328
2016,74680,y10_equivalent,indigenous,m,236
2016,79399,y10_equivalent,indigenous,m,56
2016,79499,y10_equivalent,indigenous,m,58
2016,79799,y10_equivalent,indigenous,m,0
2016,89399,y10_equivalent,indigenous,m,452
2016,89499,y10_equivalent,indigenous,m,6
2016,89799,y10_equivalent,indigenous,m,0
2016,99399,y10_equivalent,indigenous,m,16
2016,99499,y10_equivalent,indigenous,m,0
2016,99799,y10_equivalent,indigenous,m,0
2016,10050,y10_equivalent,non_indigenous,f,4746
2016,10130,y10_equivalent,non_indigenous,f,2203
2016,10250,y10_equivalent,non_indigenous,f,4871
2016,10300,y10_equivalent,non_indigenous,f,169
2016,10470,y10_equivalent,non_indigenous,f,3956
2016,10550,y10_equivalent,non_indigenous,f,3633
2016,10600,y10_equivalent,non_indigenous,f,1355
2016,10650,y10_equivalent,non_indigenous,f,810
2016,10750,y10_equivalent,non_indigenous,f,22847
2016,10800,y10_equivalent,non_indigenous,f,676
2016,10850,y10_equivalent,non_indigenous,f,829
2016,10900,y10_equivalent,non_indigenous,f,7161
2016,10950,y10_equivalent,non_indigenous,f,264
2016,11100,y10_equivalent,non_indigenous,f,2385
2016,11150,y10_equivalent,non_indigenous,f,112
2016,11200,y10_equivalent,non_indigenous,f,48
2016,11250,y10_equivalent,non_indigenous,f,2267
2016,11300,y10_equivalent,non_indigenous,f,1396
2016,11350,y10_equivalent,non_indigenous,f,2521
2016,11400,y10_equivalent,non_indigenous,f,1394
2016,11450,y10_equivalent,non_indigenous,f,7560
2016,11500,y10_equivalent,non_indigenous,f,14267
2016,11520,y10_equivalent,non_indigenous,f,4570
2016,11570,y10_equivalent,non_indigenous,f,20496
2016,11600,y10_equivalent,non_indigenous,f,236
2016,11650,y10_equivalent,non_indigenous,f,39177
2016,11700,y10_equivalent,non_indigenous,f,94
2016,11720,y10_equivalent,non_indigenous,f,6843
2016,11730,y10_equivalent,non_indigenous,f,6748
2016,11750,y10_equivalent,non_indigenous,f,395
2016,11800,y10_equivalent,non_indigenous,f,8286
2016,12000,y10_equivalent,non_indigenous,f,485
2016,12150,y10_equivalent,non_indigenous,f,257
2016,12350,y10_equivalent,non_indigenous,f,1533
2016,12380,y10_equivalent,non_indigenous,f,11285
2016,12700,y10_equivalent,non_indigenous,f,1129
2016,12730,y10_equivalent,non_indigenous,f,813
2016,12750,y10_equivalent,non_indigenous,f,4466
2016,12850,y10_equivalent,non_indigenous,f,11398
2016,12870,y10_equivalent,non_indigenous,f,1189
2016,12900,y10_equivalent,non_indigenous,f,978
2016,12930,y10_equivalent,non_indigenous,f,8391
2016,12950,y10_equivalent,non_indigenous,f,456
2016,13010,y10_equivalent,non_indigenous,f,1071
2016,13310,y10_equivalent,non_indigenous,f,3403
2016,13340,y10_equivalent,non_indigenous,f,1034
2016,13450,y10_equivalent,non_indigenous,f,2540
2016,13510,y10_equivalent,non_indigenous,f,1354
2016,13550,y10_equivalent,non_indigenous,f,1298
2016,13660,y10_equivalent,non_indigenous,f,576
2016,13800,y10_equivalent,non_indigenous,f,7475
2016,13850,y10_equivalent,non_indigenous,f,259
2016,13910,y10_equivalent,non_indigenous,f,2074
2016,14000,y10_equivalent,non_indigenous,f,8020
2016,14100,y10_equivalent,non_indigenous,f,682
2016,14170,y10_equivalent,non_indigenous,f,6588
2016,14200,y10_equivalent,non_indigenous,f,1883
2016,14300,y10_equivalent,non_indigenous,f,600
2016,14350,y10_equivalent,non_indigenous,f,3495
2016,14400,y10_equivalent,non_indigenous,f,2345
2016,14500,y10_equivalent,non_indigenous,f,4151
2016,14550,y10_equivalent,non_indigenous,f,1083
2016,14600,y10_equivalent,non_indigenous,f,522
2016,14650,y10_equivalent,non_indigenous,f,24712
2016,14700,y10_equivalent,non_indigenous,f,1238
2016,14750,y10_equivalent,non_indigenous,f,1306
2016,14850,y10_equivalent,non_indigenous,f,4880
2016,14870,y10_equivalent,non_indigenous,f,2566
2016,14900,y10_equivalent,non_indigenous,f,12741
2016,14920,y10_equivalent,non_indigenous,f,860
2016,14950,y10_equivalent,non_indigenous,f,358
2016,15050,y10_equivalent,non_indigenous,f,9209
2016,15240,y10_equivalent,non_indigenous,f,12530
2016,15270,y10_equivalent,non_indigenous,f,2578
2016,15300,y10_equivalent,non_indigenous,f,962
2016,15350,y10_equivalent,non_indigenous,f,1053
2016,15520,y10_equivalent,non_indigenous,f,874
2016,15560,y10_equivalent,non_indigenous,f,319
2016,15650,y10_equivalent,non_indigenous,f,1764
2016,15700,y10_equivalent,non_indigenous,f,2407
2016,15750,y10_equivalent,non_indigenous,f,1267
2016,15800,y10_equivalent,non_indigenous,f,606
2016,15850,y10_equivalent,non_indigenous,f,581
2016,15900,y10_equivalent,non_indigenous,f,14538
2016,15950,y10_equivalent,non_indigenous,f,2176
2016,15990,y10_equivalent,non_indigenous,f,16310
2016,16100,y10_equivalent,non_indigenous,f,601
2016,16150,y10_equivalent,non_indigenous,f,4073
2016,16200,y10_equivalent,non_indigenous,f,1583
2016,16260,y10_equivalent,non_indigenous,f,10695
2016,16350,y10_equivalent,non_indigenous,f,20367
2016,16380,y10_equivalent,non_indigenous,f,10118
2016,16400,y10_equivalent,non_indigenous,f,8760
2016,16490,y10_equivalent,non_indigenous,f,3987
2016,16550,y10_equivalent,non_indigenous,f,5801
2016,16610,y10_equivalent,non_indigenous,f,2916
2016,16650,y10_equivalent,non_indigenous,f,6019
2016,16700,y10_equivalent,non_indigenous,f,5484
2016,16900,y10_equivalent,non_indigenous,f,8749
2016,16950,y10_equivalent,non_indigenous,f,12534
2016,17000,y10_equivalent,non_indigenous,f,2584
2016,17040,y10_equivalent,non_indigenous,f,1835
2016,17080,y10_equivalent,non_indigenous,f,1652
2016,17100,y10_equivalent,non_indigenous,f,1339
2016,17150,y10_equivalent,non_indigenous,f,20673
2016,17200,y10_equivalent,non_indigenous,f,4554
2016,17310,y10_equivalent,non_indigenous,f,6516
2016,17350,y10_equivalent,non_indigenous,f,833
2016,17400,y10_equivalent,non_indigenous,f,814
2016,17420,y10_equivalent,non_indigenous,f,10137
2016,17550,y10_equivalent,non_indigenous,f,11001
2016,17620,y10_equivalent,non_indigenous,f,1482
2016,17640,y10_equivalent,non_indigenous,f,803
2016,17650,y10_equivalent,non_indigenous,f,640
2016,17750,y10_equivalent,non_indigenous,f,6223
2016,17850,y10_equivalent,non_indigenous,f,312
2016,17900,y10_equivalent,non_indigenous,f,361
2016,17950,y10_equivalent,non_indigenous,f,231
2016,18020,y10_equivalent,non_indigenous,f,1043
2016,18050,y10_equivalent,non_indigenous,f,1958
2016,18100,y10_equivalent,non_indigenous,f,458
2016,18200,y10_equivalent,non_indigenous,f,463
2016,18230,y10_equivalent,non_indigenous,f,4760
2016,18250,y10_equivalent,non_indigenous,f,2279
2016,18350,y10_equivalent,non_indigenous,f,5205
2016,18400,y10_equivalent,non_indigenous,f,5528
2016,18450,y10_equivalent,non_indigenous,f,20280
2016,18500,y10_equivalent,non_indigenous,f,1548
2016,18710,y10_equivalent,non_indigenous,f,1269
2016,19399,y10_equivalent,non_indigenous,f,88
2016,19499,y10_equivalent,non_indigenous,f,755
2016,19799,y10_equivalent,non_indigenous,f,48
2016,20110,y10_equivalent,non_indigenous,f,873
2016,20260,y10_equivalent,non_indigenous,f,712
2016,20570,y10_equivalent,non_indigenous,f,6274
2016,20660,y10_equivalent,non_indigenous,f,4835
2016,20740,y10_equivalent,non_indigenous,f,2518
2016,20830,y10_equivalent,non_indigenous,f,3356
2016,20910,y10_equivalent,non_indigenous,f,3095
2016,21010,y10_equivalent,non_indigenous,f,1039
2016,21110,y10_equivalent,non_indigenous,f,3336
2016,21180,y10_equivalent,non_indigenous,f,7662
2016,21270,y10_equivalent,non_indigenous,f,413
2016,21370,y10_equivalent,non_indigenous,f,2804
2016,21450,y10_equivalent,non_indigenous,f,5744
2016,21610,y10_equivalent,non_indigenous,f,14443
2016,21670,y10_equivalent,non_indigenous,f,1113
2016,21750,y10_equivalent,non_indigenous,f,1385
2016,21830,y10_equivalent,non_indigenous,f,1016
2016,21890,y10_equivalent,non_indigenous,f,3845
2016,22110,y10_equivalent,non_indigenous,f,3541
2016,22170,y10_equivalent,non_indigenous,f,8518
2016,22250,y10_equivalent,non_indigenous,f,806
2016,22310,y10_equivalent,non_indigenous,f,3565
2016,22410,y10_equivalent,non_indigenous,f,1488
2016,22490,y10_equivalent,non_indigenous,f,1253
2016,22620,y10_equivalent,non_indigenous,f,7482
2016,22670,y10_equivalent,non_indigenous,f,5783
2016,22750,y10_equivalent,non_indigenous,f,13762
2016,22830,y10_equivalent,non_indigenous,f,3975
2016,22910,y10_equivalent,non_indigenous,f,937
2016,22980,y10_equivalent,non_indigenous,f,401
2016,23110,y10_equivalent,non_indigenous,f,3628
2016,23190,y10_equivalent,non_indigenous,f,1265
2016,23270,y10_equivalent,non_indigenous,f,8763
2016,23350,y10_equivalent,non_indigenous,f,1148
2016,23430,y10_equivalent,non_indigenous,f,6551
2016,23670,y10_equivalent,non_indigenous,f,7981
2016,23810,y10_equivalent,non_indigenous,f,5224
2016,23940,y10_equivalent,non_indigenous,f,490
2016,24130,y10_equivalent,non_indigenous,f,2299
2016,24210,y10_equivalent,non_indigenous,f,4285
2016,24250,y10_equivalent,non_indigenous,f,490
2016,24330,y10_equivalent,non_indigenous,f,2086
2016,24410,y10_equivalent,non_indigenous,f,5524
2016,24600,y10_equivalent,non_indigenous,f,1665
2016,24650,y10_equivalent,non_indigenous,f,6449
2016,24780,y10_equivalent,non_indigenous,f,3774
2016,24850,y10_equivalent,non_indigenous,f,2601
2016,24900,y10_equivalent,non_indigenous,f,2342
2016,24970,y10_equivalent,non_indigenous,f,5523
2016,25060,y10_equivalent,non_indigenous,f,3906
2016,25150,y10_equivalent,non_indigenous,f,1963
2016,25250,y10_equivalent,non_indigenous,f,4429
2016,25340,y10_equivalent,non_indigenous,f,10258
2016,25430,y10_equivalent,non_indigenous,f,1070
2016,25490,y10_equivalent,non_indigenous,f,923
2016,25620,y10_equivalent,non_indigenous,f,953
2016,25710,y10_equivalent,non_indigenous,f,2454
2016,25810,y10_equivalent,non_indigenous,f,857
2016,25900,y10_equivalent,non_indigenous,f,2204
2016,25990,y10_equivalent,non_indigenous,f,503
2016,26080,y10_equivalent,non_indigenous,f,156
2016,26170,y10_equivalent,non_indigenous,f,2003
2016,26260,y10_equivalent,non_indigenous,f,1068
2016,26350,y10_equivalent,non_indigenous,f,2011
2016,26430,y10_equivalent,non_indigenous,f,777
2016,26490,y10_equivalent,non_indigenous,f,1235
2016,26610,y10_equivalent,non_indigenous,f,1259
2016,26670,y10_equivalent,non_indigenous,f,496
2016,26700,y10_equivalent,non_indigenous,f,1991
2016,26730,y10_equivalent,non_indigenous,f,2034
2016,26810,y10_equivalent,non_indigenous,f,3033
2016,26890,y10_equivalent,non_indigenous,f,287
2016,26980,y10_equivalent,non_indigenous,f,5264
2016,27070,y10_equivalent,non_indigenous,f,8128
2016,27170,y10_equivalent,non_indigenous,f,3127
2016,27260,y10_equivalent,non_indigenous,f,8776
2016,27350,y10_equivalent,non_indigenous,f,1387
2016,27450,y10_equivalent,non_indigenous,f,8719
2016,27630,y10_equivalent,non_indigenous,f,475
2016,29399,y10_equivalent,non_indigenous,f,16
2016,29499,y10_equivalent,non_indigenous,f,281
2016,29799,y10_equivalent,non_indigenous,f,0
2016,30250,y10_equivalent,non_indigenous,f,12
2016,30300,y10_equivalent,non_indigenous,f,318
2016,30370,y10_equivalent,non_indigenous,f,1273
2016,30410,y10_equivalent,non_indigenous,f,274
2016,30450,y10_equivalent,non_indigenous,f,18
2016,30760,y10_equivalent,non_indigenous,f,224
2016,30900,y10_equivalent,non_indigenous,f,30
2016,31000,y10_equivalent,non_indigenous,f,61412
2016,31750,y10_equivalent,non_indigenous,f,24
2016,31820,y10_equivalent,non_indigenous,f,11259
2016,31900,y10_equivalent,non_indigenous,f,1888
2016,31950,y10_equivalent,non_indigenous,f,14
2016,32080,y10_equivalent,non_indigenous,f,11186
2016,32250,y10_equivalent,non_indigenous,f,110
2016,32260,y10_equivalent,non_indigenous,f,2704
2016,32270,y10_equivalent,non_indigenous,f,2058
2016,32310,y10_equivalent,non_indigenous,f,1122
2016,32330,y10_equivalent,non_indigenous,f,0
2016,32450,y10_equivalent,non_indigenous,f,145
2016,32500,y10_equivalent,non_indigenous,f,248
2016,32600,y10_equivalent,non_indigenous,f,27
2016,32750,y10_equivalent,non_indigenous,f,15
2016,32770,y10_equivalent,non_indigenous,f,7
2016,32810,y10_equivalent,non_indigenous,f,770
2016,33100,y10_equivalent,non_indigenous,f,85
2016,33200,y10_equivalent,non_indigenous,f,154
2016,33220,y10_equivalent,non_indigenous,f,13086
2016,33360,y10_equivalent,non_indigenous,f,5574
2016,33430,y10_equivalent,non_indigenous,f,47890
2016,33610,y10_equivalent,non_indigenous,f,940
2016,33620,y10_equivalent,non_indigenous,f,5989
2016,33800,y10_equivalent,non_indigenous,f,1230
2016,33830,y10_equivalent,non_indigenous,f,0
2016,33960,y10_equivalent,non_indigenous,f,16391
2016,33980,y10_equivalent,non_indigenous,f,1390
2016,34420,y10_equivalent,non_indigenous,f,5
2016,34530,y10_equivalent,non_indigenous,f,3678
2016,34570,y10_equivalent,non_indigenous,f,6
2016,34580,y10_equivalent,non_indigenous,f,3975
2016,34590,y10_equivalent,non_indigenous,f,26197
2016,34710,y10_equivalent,non_indigenous,f,325
2016,34770,y10_equivalent,non_indigenous,f,11164
2016,34800,y10_equivalent,non_indigenous,f,72
2016,34830,y10_equivalent,non_indigenous,f,0
2016,34860,y10_equivalent,non_indigenous,f,1079
2016,34880,y10_equivalent,non_indigenous,f,1771
2016,35010,y10_equivalent,non_indigenous,f,40436
2016,35250,y10_equivalent,non_indigenous,f,5
2016,35300,y10_equivalent,non_indigenous,f,1062
2016,35600,y10_equivalent,non_indigenous,f,383
2016,35670,y10_equivalent,non_indigenous,f,0
2016,35740,y10_equivalent,non_indigenous,f,5151
2016,35760,y10_equivalent,non_indigenous,f,1063
2016,35780,y10_equivalent,non_indigenous,f,23
2016,35790,y10_equivalent,non_indigenous,f,8
2016,35800,y10_equivalent,non_indigenous,f,142
2016,36070,y10_equivalent,non_indigenous,f,10
2016,36150,y10_equivalent,non_indigenous,f,73
2016,36250,y10_equivalent,non_indigenous,f,15107
2016,36300,y10_equivalent,non_indigenous,f,74
2016,36370,y10_equivalent,non_indigenous,f,7620
2016,36510,y10_equivalent,non_indigenous,f,4000
2016,36580,y10_equivalent,non_indigenous,f,2617
2016,36630,y10_equivalent,non_indigenous,f,3682
2016,36660,y10_equivalent,non_indigenous,f,4146
2016,36720,y10_equivalent,non_indigenous,f,29921
2016,36820,y10_equivalent,non_indigenous,f,2618
2016,36910,y10_equivalent,non_indigenous,f,15594
2016,36950,y10_equivalent,non_indigenous,f,51
2016,36960,y10_equivalent,non_indigenous,f,17
2016,37010,y10_equivalent,non_indigenous,f,15270
2016,37300,y10_equivalent,non_indigenous,f,191
2016,37310,y10_equivalent,non_indigenous,f,3001
2016,37340,y10_equivalent,non_indigenous,f,3048
2016,37400,y10_equivalent,non_indigenous,f,102
2016,37550,y10_equivalent,non_indigenous,f,3
2016,37570,y10_equivalent,non_indigenous,f,0
2016,37600,y10_equivalent,non_indigenous,f,0
2016,39499,y10_equivalent,non_indigenous,f,1135
2016,39799,y10_equivalent,non_indigenous,f,22
2016,40070,y10_equivalent,non_indigenous,f,455
2016,40120,y10_equivalent,non_indigenous,f,1701
2016,40220,y10_equivalent,non_indigenous,f,2093
2016,40250,y10_equivalent,non_indigenous,f,11
2016,40310,y10_equivalent,non_indigenous,f,1564
2016,40430,y10_equivalent,non_indigenous,f,206
2016,40520,y10_equivalent,non_indigenous,f,726
2016,40700,y10_equivalent,non_indigenous,f,1530
2016,40910,y10_equivalent,non_indigenous,f,2330
2016,41010,y10_equivalent,non_indigenous,f,196
2016,41060,y10_equivalent,non_indigenous,f,5781
2016,41140,y10_equivalent,non_indigenous,f,588
2016,41190,y10_equivalent,non_indigenous,f,98
2016,41330,y10_equivalent,non_indigenous,f,66
2016,41560,y10_equivalent,non_indigenous,f,1256
2016,41750,y10_equivalent,non_indigenous,f,68
2016,41830,y10_equivalent,non_indigenous,f,124
2016,41960,y10_equivalent,non_indigenous,f,116
2016,42030,y10_equivalent,non_indigenous,f,1701
2016,42110,y10_equivalent,non_indigenous,f,287
2016,42250,y10_equivalent,non_indigenous,f,445
2016,42600,y10_equivalent,non_indigenous,f,2096
2016,42750,y10_equivalent,non_indigenous,f,317
2016,43080,y10_equivalent,non_indigenous,f,72
2016,43220,y10_equivalent,non_indigenous,f,48
2016,43360,y10_equivalent,non_indigenous,f,186
2016,43650,y10_equivalent,non_indigenous,f,923
2016,43710,y10_equivalent,non_indigenous,f,295
2016,43790,y10_equivalent,non_indigenous,f,841
2016,43920,y10_equivalent,non_indigenous,f,667
2016,44000,y10_equivalent,non_indigenous,f,0
2016,44060,y10_equivalent,non_indigenous,f,4965
2016,44210,y10_equivalent,non_indigenous,f,694
2016,44340,y10_equivalent,non_indigenous,f,2667
2016,44550,y10_equivalent,non_indigenous,f,1864
2016,44620,y10_equivalent,non_indigenous,f,1822
2016,44830,y10_equivalent,non_indigenous,f,201
2016,45040,y10_equivalent,non_indigenous,f,1562
2016,45090,y10_equivalent,non_indigenous,f,491
2016,45120,y10_equivalent,non_indigenous,f,319
2016,45290,y10_equivalent,non_indigenous,f,1252
2016,45340,y10_equivalent,non_indigenous,f,11693
2016,45400,y10_equivalent,non_indigenous,f,69
2016,45540,y10_equivalent,non_indigenous,f,144
2016,45680,y10_equivalent,non_indigenous,f,6305
2016,45890,y10_equivalent,non_indigenous,f,6067
2016,46090,y10_equivalent,non_indigenous,f,786
2016,46300,y10_equivalent,non_indigenous,f,945
2016,46450,y10_equivalent,non_indigenous,f,1283
2016,46510,y10_equivalent,non_indigenous,f,699
2016,46670,y10_equivalent,non_indigenous,f,723
2016,46860,y10_equivalent,non_indigenous,f,85
2016,46970,y10_equivalent,non_indigenous,f,155
2016,47140,y10_equivalent,non_indigenous,f,8644
2016,47290,y10_equivalent,non_indigenous,f,130
2016,47490,y10_equivalent,non_indigenous,f,134
2016,47630,y10_equivalent,non_indigenous,f,383
2016,47700,y10_equivalent,non_indigenous,f,6383
2016,47800,y10_equivalent,non_indigenous,f,375
2016,47910,y10_equivalent,non_indigenous,f,182
2016,47980,y10_equivalent,non_indigenous,f,1349
2016,48050,y10_equivalent,non_indigenous,f,1481
2016,48130,y10_equivalent,non_indigenous,f,469
2016,48260,y10_equivalent,non_indigenous,f,246
2016,48340,y10_equivalent,non_indigenous,f,795
2016,48410,y10_equivalent,non_indigenous,f,2564
2016,48540,y10_equivalent,non_indigenous,f,1490
2016,48640,y10_equivalent,non_indigenous,f,74
2016,48750,y10_equivalent,non_indigenous,f,421
2016,48830,y10_equivalent,non_indigenous,f,896
2016,49399,y10_equivalent,non_indigenous,f,122
2016,49499,y10_equivalent,non_indigenous,f,157
2016,49799,y10_equivalent,non_indigenous,f,0
2016,50080,y10_equivalent,non_indigenous,f,3616
2016,50210,y10_equivalent,non_indigenous,f,6601
2016,50250,y10_equivalent,non_indigenous,f,463
