year,lgacode,weekly_income_range,indigenous_status,number_of_household
2021,40700,1750_1999,non_indigenous,889
2021,40910,1750_1999,non_indigenous,1127
2021,41010,1750_1999,non_indigenous,54
2021,41060,1750_1999,non_indigenous,2590
2021,41140,1750_1999,non_indigenous,209
2021,41190,1750_1999,non_indigenous,41
2021,41330,1750_1999,non_indigenous,15
2021,41560,1750_1999,non_indigenous,280
2021,41750,1750_1999,non_indigenous,22
2021,41830,1750_1999,non_indigenous,40
2021,41960,1750_1999,non_indigenous,24
2021,42030,1750_1999,non_indigenous,539
2021,42110,1750_1999,non_indigenous,60
2021,42250,1750_1999,non_indigenous,159
2021,42600,1750_1999,non_indigenous,778
2021,42750,1750_1999,non_indigenous,116
2021,43080,1750_1999,non_indigenous,23
2021,43220,1750_1999,non_indigenous,15
2021,43360,1750_1999,non_indigenous,56
2021,43650,1750_1999,non_indigenous,330
2021,43710,1750_1999,non_indigenous,135
2021,43790,1750_1999,non_indigenous,231
2021,44000,1750_1999,non_indigenous,4
2021,44060,1750_1999,non_indigenous,2129
2021,44210,1750_1999,non_indigenous,129
2021,44340,1750_1999,non_indigenous,1251
2021,44550,1750_1999,non_indigenous,837
2021,44620,1750_1999,non_indigenous,582
2021,44830,1750_1999,non_indigenous,61
2021,45040,1750_1999,non_indigenous,400
2021,45090,1750_1999,non_indigenous,230
2021,45120,1750_1999,non_indigenous,91
2021,45290,1750_1999,non_indigenous,835
2021,45340,1750_1999,non_indigenous,3912
2021,45400,1750_1999,non_indigenous,7
2021,45540,1750_1999,non_indigenous,21
2021,45680,1750_1999,non_indigenous,1928
2021,45890,1750_1999,non_indigenous,2915
2021,46090,1750_1999,non_indigenous,210
2021,46300,1750_1999,non_indigenous,269
2021,46450,1750_1999,non_indigenous,292
2021,46510,1750_1999,non_indigenous,483
2021,46670,1750_1999,non_indigenous,211
2021,46860,1750_1999,non_indigenous,34
2021,46970,1750_1999,non_indigenous,58
2021,47140,1750_1999,non_indigenous,2979
2021,47290,1750_1999,non_indigenous,54
2021,47490,1750_1999,non_indigenous,35
2021,47630,1750_1999,non_indigenous,169
2021,47700,1750_1999,non_indigenous,2184
2021,47800,1750_1999,non_indigenous,102
2021,47910,1750_1999,non_indigenous,59
2021,47980,1750_1999,non_indigenous,785
2021,48050,1750_1999,non_indigenous,294
2021,48130,1750_1999,non_indigenous,154
2021,48260,1750_1999,non_indigenous,159
2021,48340,1750_1999,non_indigenous,255
2021,48410,1750_1999,non_indigenous,1406
2021,48540,1750_1999,non_indigenous,407
2021,48640,1750_1999,non_indigenous,24
2021,48750,1750_1999,non_indigenous,134
2021,48830,1750_1999,non_indigenous,194
2021,49399,1750_1999,non_indigenous,51
2021,49499,1750_1999,non_indigenous,0
2021,49799,1750_1999,non_indigenous,0
2021,50080,1750_1999,non_indigenous,755
2021,50210,1750_1999,non_indigenous,1923
2021,50250,1750_1999,non_indigenous,67
2021,50280,1750_1999,non_indigenous,328
2021,50350,1750_1999,non_indigenous,303
2021,50420,1750_1999,non_indigenous,1494
2021,50490,1750_1999,non_indigenous,922
2021,50560,1750_1999,non_indigenous,26
2021,50630,1750_1999,non_indigenous,36
2021,50770,1750_1999,non_indigenous,35
2021,50840,1750_1999,non_indigenous,98
2021,50910,1750_1999,non_indigenous,21
2021,50980,1750_1999,non_indigenous,188
2021,51080,1750_1999,non_indigenous,18
2021,51120,1750_1999,non_indigenous,15
2021,51190,1750_1999,non_indigenous,729
2021,51260,1750_1999,non_indigenous,716
2021,51310,1750_1999,non_indigenous,374
2021,51330,1750_1999,non_indigenous,1767
2021,51400,1750_1999,non_indigenous,286
2021,51470,1750_1999,non_indigenous,17
2021,51540,1750_1999,non_indigenous,84
2021,51610,1750_1999,non_indigenous,22
2021,51680,1750_1999,non_indigenous,86
2021,51710,1750_1999,non_indigenous,32
2021,51750,1750_1999,non_indigenous,210
2021,51820,1750_1999,non_indigenous,2304
2021,51860,1750_1999,non_indigenous,5
2021,51890,1750_1999,non_indigenous,155
2021,51960,1750_1999,non_indigenous,40
2021,52030,1750_1999,non_indigenous,12
2021,52100,1750_1999,non_indigenous,21
2021,52170,1750_1999,non_indigenous,114
2021,52240,1750_1999,non_indigenous,22
2021,52310,1750_1999,non_indigenous,28
2021,52380,1750_1999,non_indigenous,6
2021,52450,1750_1999,non_indigenous,38
2021,52520,1750_1999,non_indigenous,13
2021,52590,1750_1999,non_indigenous,72
2021,52660,1750_1999,non_indigenous,276
2021,52730,1750_1999,non_indigenous,112
2021,52800,1750_1999,non_indigenous,58
2021,52870,1750_1999,non_indigenous,99
2021,52940,1750_1999,non_indigenous,9
2021,53010,1750_1999,non_indigenous,15
2021,53080,1750_1999,non_indigenous,6
2021,53150,1750_1999,non_indigenous,111
2021,53220,1750_1999,non_indigenous,81
2021,53290,1750_1999,non_indigenous,264
2021,53360,1750_1999,non_indigenous,59
2021,53430,1750_1999,non_indigenous,634
2021,53570,1750_1999,non_indigenous,121
2021,53640,1750_1999,non_indigenous,19
2021,53710,1750_1999,non_indigenous,26
2021,53780,1750_1999,non_indigenous,2439
2021,53800,1750_1999,non_indigenous,661
2021,53920,1750_1999,non_indigenous,28
2021,53990,1750_1999,non_indigenous,536
2021,54060,1750_1999,non_indigenous,62
2021,54130,1750_1999,non_indigenous,29
2021,54170,1750_1999,non_indigenous,2636
2021,54200,1750_1999,non_indigenous,1060
2021,54280,1750_1999,non_indigenous,507
2021,54310,1750_1999,non_indigenous,270
2021,54340,1750_1999,non_indigenous,83
2021,54410,1750_1999,non_indigenous,21
2021,54480,1750_1999,non_indigenous,8
2021,54550,1750_1999,non_indigenous,41
2021,54620,1750_1999,non_indigenous,9
2021,54690,1750_1999,non_indigenous,4
2021,54760,1750_1999,non_indigenous,11
2021,54830,1750_1999,non_indigenous,950
2021,54900,1750_1999,non_indigenous,35
2021,54970,1750_1999,non_indigenous,7
2021,55040,1750_1999,non_indigenous,15
2021,55110,1750_1999,non_indigenous,1509
2021,55180,1750_1999,non_indigenous,190
2021,55250,1750_1999,non_indigenous,5
2021,55320,1750_1999,non_indigenous,1716
2021,55390,1750_1999,non_indigenous,0
2021,55460,1750_1999,non_indigenous,66
2021,55530,1750_1999,non_indigenous,8
2021,55600,1750_1999,non_indigenous,39
2021,55670,1750_1999,non_indigenous,14
2021,55740,1750_1999,non_indigenous,124
2021,55810,1750_1999,non_indigenous,4
2021,55880,1750_1999,non_indigenous,11
2021,55950,1750_1999,non_indigenous,16
2021,56090,1750_1999,non_indigenous,677
2021,56160,1750_1999,non_indigenous,0
2021,56230,1750_1999,non_indigenous,280
2021,56300,1750_1999,non_indigenous,26
2021,56370,1750_1999,non_indigenous,13
2021,56460,1750_1999,non_indigenous,79
2021,56580,1750_1999,non_indigenous,274
2021,56620,1750_1999,non_indigenous,4
2021,56730,1750_1999,non_indigenous,174
2021,56790,1750_1999,non_indigenous,43
2021,56860,1750_1999,non_indigenous,0
2021,56930,1750_1999,non_indigenous,14
2021,57000,1750_1999,non_indigenous,13
2021,57080,1750_1999,non_indigenous,790
2021,57140,1750_1999,non_indigenous,12
2021,57210,1750_1999,non_indigenous,86
2021,57280,1750_1999,non_indigenous,197
2021,57350,1750_1999,non_indigenous,11
2021,57420,1750_1999,non_indigenous,46
2021,57490,1750_1999,non_indigenous,2549
2021,57630,1750_1999,non_indigenous,3
2021,57700,1750_1999,non_indigenous,640
2021,57770,1750_1999,non_indigenous,25
2021,57840,1750_1999,non_indigenous,857
2021,57910,1750_1999,non_indigenous,4621
2021,57980,1750_1999,non_indigenous,366
2021,58050,1750_1999,non_indigenous,3035
2021,58190,1750_1999,non_indigenous,7
2021,58260,1750_1999,non_indigenous,3
2021,58330,1750_1999,non_indigenous,84
2021,58400,1750_1999,non_indigenous,5
2021,58470,1750_1999,non_indigenous,0
2021,58510,1750_1999,non_indigenous,748
2021,58540,1750_1999,non_indigenous,10
2021,58570,1750_1999,non_indigenous,785
2021,58610,1750_1999,non_indigenous,38
2021,58680,1750_1999,non_indigenous,9
2021,58760,1750_1999,non_indigenous,3995
2021,58820,1750_1999,non_indigenous,70
2021,58890,1750_1999,non_indigenous,13
2021,59030,1750_1999,non_indigenous,3
2021,59100,1750_1999,non_indigenous,12
2021,59170,1750_1999,non_indigenous,23
2021,59250,1750_1999,non_indigenous,3
2021,59310,1750_1999,non_indigenous,25
2021,59320,1750_1999,non_indigenous,9
2021,59330,1750_1999,non_indigenous,8
2021,59340,1750_1999,non_indigenous,91
2021,59350,1750_1999,non_indigenous,3
2021,59360,1750_1999,non_indigenous,14
2021,59370,1750_1999,non_indigenous,71
2021,59499,1750_1999,non_indigenous,0
2021,59799,1750_1999,non_indigenous,0
2021,60210,1750_1999,non_indigenous,100
2021,60410,1750_1999,non_indigenous,342
2021,60610,1750_1999,non_indigenous,366
2021,60810,1750_1999,non_indigenous,448
2021,61010,1750_1999,non_indigenous,43
2021,61210,1750_1999,non_indigenous,150
2021,61410,1750_1999,non_indigenous,1296
2021,61510,1750_1999,non_indigenous,213
2021,61610,1750_1999,non_indigenous,523
2021,61810,1750_1999,non_indigenous,124
2021,62010,1750_1999,non_indigenous,11
2021,62210,1750_1999,non_indigenous,136
2021,62410,1750_1999,non_indigenous,99
2021,62610,1750_1999,non_indigenous,1000
2021,62810,1750_1999,non_indigenous,1192
2021,63010,1750_1999,non_indigenous,333
2021,63210,1750_1999,non_indigenous,114
2021,63410,1750_1999,non_indigenous,32
2021,63610,1750_1999,non_indigenous,847
2021,63810,1750_1999,non_indigenous,239
2021,64010,1750_1999,non_indigenous,1405
2021,64210,1750_1999,non_indigenous,421
2021,64610,1750_1999,non_indigenous,304
2021,64810,1750_1999,non_indigenous,349
2021,65010,1750_1999,non_indigenous,120
2021,65210,1750_1999,non_indigenous,43
2021,65410,1750_1999,non_indigenous,270
2021,65610,1750_1999,non_indigenous,70
2021,65810,1750_1999,non_indigenous,517
2021,69499,1750_1999,non_indigenous,0
2021,69799,1750_1999,non_indigenous,0
2021,70200,1750_1999,non_indigenous,393
2021,70420,1750_1999,non_indigenous,54
2021,70540,1750_1999,non_indigenous,0
2021,70620,1750_1999,non_indigenous,23
2021,70700,1750_1999,non_indigenous,23
2021,71000,1750_1999,non_indigenous,1523
2021,71150,1750_1999,non_indigenous,12
2021,71300,1750_1999,non_indigenous,17
2021,72200,1750_1999,non_indigenous,102
2021,72300,1750_1999,non_indigenous,266
2021,72330,1750_1999,non_indigenous,22
2021,72800,1750_1999,non_indigenous,631
2021,73600,1750_1999,non_indigenous,25
2021,74050,1750_1999,non_indigenous,5
2021,74550,1750_1999,non_indigenous,12
2021,74560,1750_1999,non_indigenous,9
2021,74660,1750_1999,non_indigenous,32
2021,74680,1750_1999,non_indigenous,4
2021,79399,1750_1999,non_indigenous,104
2021,79499,1750_1999,non_indigenous,0
2021,79799,1750_1999,non_indigenous,0
2021,89399,1750_1999,non_indigenous,9367
2021,89499,1750_1999,non_indigenous,0
2021,89799,1750_1999,non_indigenous,0
2021,99399,1750_1999,non_indigenous,64
2021,99499,1750_1999,non_indigenous,0
2021,99799,1750_1999,non_indigenous,0
2021,10050,2000_2499,indigenous,103
2021,10180,2000_2499,indigenous,101
2021,10250,2000_2499,indigenous,98
2021,10300,2000_2499,indigenous,4
2021,10470,2000_2499,indigenous,159
2021,10500,2000_2499,indigenous,115
2021,10550,2000_2499,indigenous,65
2021,10600,2000_2499,indigenous,33
2021,10650,2000_2499,indigenous,16
2021,10750,2000_2499,indigenous,571
2021,10800,2000_2499,indigenous,13
2021,10850,2000_2499,indigenous,26
2021,10900,2000_2499,indigenous,128
2021,10950,2000_2499,indigenous,19
2021,11150,2000_2499,indigenous,28
2021,11200,2000_2499,indigenous,18
2021,11250,2000_2499,indigenous,64
2021,11300,2000_2499,indigenous,21
2021,11350,2000_2499,indigenous,39
2021,11400,2000_2499,indigenous,42
2021,11450,2000_2499,indigenous,248
2021,11500,2000_2499,indigenous,350
2021,11520,2000_2499,indigenous,32
2021,11570,2000_2499,indigenous,151
2021,11600,2000_2499,indigenous,13
2021,11650,2000_2499,indigenous,956
2021,11700,2000_2499,indigenous,18
2021,11720,2000_2499,indigenous,350
2021,11730,2000_2499,indigenous,189
2021,11750,2000_2499,indigenous,28
2021,11800,2000_2499,indigenous,223
2021,12000,2000_2499,indigenous,13
2021,12150,2000_2499,indigenous,38
2021,12160,2000_2499,indigenous,28
2021,12350,2000_2499,indigenous,52
2021,12380,2000_2499,indigenous,73
2021,12390,2000_2499,indigenous,429
2021,12700,2000_2499,indigenous,36
2021,12730,2000_2499,indigenous,17
2021,12750,2000_2499,indigenous,123
2021,12850,2000_2499,indigenous,57
2021,12870,2000_2499,indigenous,15
2021,12900,2000_2499,indigenous,62
2021,12930,2000_2499,indigenous,65
2021,12950,2000_2499,indigenous,15
2021,13010,2000_2499,indigenous,24
2021,13310,2000_2499,indigenous,85
2021,13340,2000_2499,indigenous,20
2021,13450,2000_2499,indigenous,80
2021,13550,2000_2499,indigenous,94
2021,13660,2000_2499,indigenous,17
2021,13800,2000_2499,indigenous,193
2021,13850,2000_2499,indigenous,16
2021,13910,2000_2499,indigenous,49
2021,14000,2000_2499,indigenous,50
2021,14100,2000_2499,indigenous,8
2021,14170,2000_2499,indigenous,115
2021,14220,2000_2499,indigenous,75
2021,14300,2000_2499,indigenous,20
2021,14350,2000_2499,indigenous,132
2021,14400,2000_2499,indigenous,30
2021,14500,2000_2499,indigenous,14
2021,14550,2000_2499,indigenous,16
2021,14600,2000_2499,indigenous,36
2021,14650,2000_2499,indigenous,699
2021,14700,2000_2499,indigenous,12
2021,14750,2000_2499,indigenous,36
2021,14850,2000_2499,indigenous,153
2021,14870,2000_2499,indigenous,75
2021,14900,2000_2499,indigenous,166
2021,14920,2000_2499,indigenous,56
2021,14950,2000_2499,indigenous,6
2021,15050,2000_2499,indigenous,421
2021,15240,2000_2499,indigenous,331
2021,15270,2000_2499,indigenous,94
2021,15300,2000_2499,indigenous,100
2021,15350,2000_2499,indigenous,5
2021,15520,2000_2499,indigenous,25
2021,15560,2000_2499,indigenous,17
2021,15650,2000_2499,indigenous,100
2021,15700,2000_2499,indigenous,47
2021,15750,2000_2499,indigenous,98
2021,15800,2000_2499,indigenous,41
2021,15850,2000_2499,indigenous,72
2021,15900,2000_2499,indigenous,514
2021,15950,2000_2499,indigenous,16
2021,15990,2000_2499,indigenous,102
2021,16100,2000_2499,indigenous,13
2021,16150,2000_2499,indigenous,157
2021,16200,2000_2499,indigenous,69
2021,16260,2000_2499,indigenous,111
2021,16350,2000_2499,indigenous,642
2021,16380,2000_2499,indigenous,271
2021,16400,2000_2499,indigenous,254
2021,16490,2000_2499,indigenous,114
2021,16550,2000_2499,indigenous,99
2021,16610,2000_2499,indigenous,81
2021,16700,2000_2499,indigenous,41
2021,16900,2000_2499,indigenous,204
2021,16950,2000_2499,indigenous,348
2021,17000,2000_2499,indigenous,107
2021,17040,2000_2499,indigenous,37
2021,17080,2000_2499,indigenous,46
2021,17100,2000_2499,indigenous,11
2021,17150,2000_2499,indigenous,194
2021,17200,2000_2499,indigenous,170
2021,17310,2000_2499,indigenous,395
2021,17350,2000_2499,indigenous,15
2021,17400,2000_2499,indigenous,15
2021,17420,2000_2499,indigenous,62
2021,17550,2000_2499,indigenous,249
2021,17620,2000_2499,indigenous,57
2021,17640,2000_2499,indigenous,17
2021,17650,2000_2499,indigenous,26
2021,17750,2000_2499,indigenous,223
2021,17850,2000_2499,indigenous,5
2021,17900,2000_2499,indigenous,40
2021,17950,2000_2499,indigenous,7
2021,18020,2000_2499,indigenous,37
2021,18050,2000_2499,indigenous,29
2021,18100,2000_2499,indigenous,10
2021,18200,2000_2499,indigenous,12
2021,18250,2000_2499,indigenous,22
2021,18350,2000_2499,indigenous,78
2021,18400,2000_2499,indigenous,130
2021,18450,2000_2499,indigenous,391
2021,18500,2000_2499,indigenous,7
2021,18710,2000_2499,indigenous,21
2021,19399,2000_2499,indigenous,0
2021,19499,2000_2499,indigenous,0
2021,19799,2000_2499,indigenous,0
2021,20110,2000_2499,indigenous,3
2021,20260,2000_2499,indigenous,8
2021,20570,2000_2499,indigenous,115
2021,20660,2000_2499,indigenous,48
2021,20740,2000_2499,indigenous,29
2021,20830,2000_2499,indigenous,49
2021,20910,2000_2499,indigenous,13
2021,21010,2000_2499,indigenous,6
2021,21110,2000_2499,indigenous,33
2021,21180,2000_2499,indigenous,54
2021,21270,2000_2499,indigenous,7
2021,21370,2000_2499,indigenous,54
2021,21450,2000_2499,indigenous,80
2021,21610,2000_2499,indigenous,140
2021,21670,2000_2499,indigenous,15
2021,21750,2000_2499,indigenous,15
2021,21830,2000_2499,indigenous,7
2021,21890,2000_2499,indigenous,105
2021,22110,2000_2499,indigenous,87
2021,22170,2000_2499,indigenous,119
2021,22250,2000_2499,indigenous,9
2021,22310,2000_2499,indigenous,30
2021,22410,2000_2499,indigenous,25
2021,22490,2000_2499,indigenous,27
2021,22620,2000_2499,indigenous,162
2021,22670,2000_2499,indigenous,35
2021,22750,2000_2499,indigenous,217
2021,22830,2000_2499,indigenous,109
2021,22910,2000_2499,indigenous,10
2021,22980,2000_2499,indigenous,4
2021,23110,2000_2499,indigenous,27
2021,23190,2000_2499,indigenous,19
2021,23270,2000_2499,indigenous,135
2021,23350,2000_2499,indigenous,19
2021,23430,2000_2499,indigenous,45
2021,23670,2000_2499,indigenous,78
2021,23810,2000_2499,indigenous,68
2021,23940,2000_2499,indigenous,7
2021,24130,2000_2499,indigenous,35
2021,24210,2000_2499,indigenous,22
2021,24250,2000_2499,indigenous,6
2021,24330,2000_2499,indigenous,47
2021,24410,2000_2499,indigenous,47
2021,24600,2000_2499,indigenous,55
2021,24650,2000_2499,indigenous,98
2021,24780,2000_2499,indigenous,98
2021,24850,2000_2499,indigenous,76
2021,24900,2000_2499,indigenous,35
2021,24970,2000_2499,indigenous,32
2021,25060,2000_2499,indigenous,41
2021,25150,2000_2499,indigenous,42
2021,25250,2000_2499,indigenous,86
2021,25340,2000_2499,indigenous,101
2021,25430,2000_2499,indigenous,16
2021,25490,2000_2499,indigenous,16
2021,25620,2000_2499,indigenous,14
2021,25710,2000_2499,indigenous,23
2021,25810,2000_2499,indigenous,13
2021,25900,2000_2499,indigenous,44
2021,25990,2000_2499,indigenous,5
2021,26080,2000_2499,indigenous,0
2021,26170,2000_2499,indigenous,16
2021,26260,2000_2499,indigenous,13
2021,26350,2000_2499,indigenous,44
2021,26430,2000_2499,indigenous,9
2021,26490,2000_2499,indigenous,19
2021,26610,2000_2499,indigenous,35
2021,26670,2000_2499,indigenous,9
2021,26700,2000_2499,indigenous,36
2021,26730,2000_2499,indigenous,35
2021,26810,2000_2499,indigenous,28
2021,26890,2000_2499,indigenous,0
2021,26980,2000_2499,indigenous,32
2021,27070,2000_2499,indigenous,126
2021,27170,2000_2499,indigenous,88
2021,27260,2000_2499,indigenous,164
2021,27350,2000_2499,indigenous,44
2021,27450,2000_2499,indigenous,123
2021,27630,2000_2499,indigenous,4
2021,29399,2000_2499,indigenous,0
2021,29499,2000_2499,indigenous,0
2021,29799,2000_2499,indigenous,0
2021,30250,2000_2499,indigenous,6
2021,30300,2000_2499,indigenous,33
2021,30370,2000_2499,indigenous,29
2021,30410,2000_2499,indigenous,16
2021,30450,2000_2499,indigenous,0
2021,30760,2000_2499,indigenous,3
2021,30900,2000_2499,indigenous,4
2021,31000,2000_2499,indigenous,1439
2021,31750,2000_2499,indigenous,7
2021,31820,2000_2499,indigenous,245
2021,31900,2000_2499,indigenous,56
2021,31950,2000_2499,indigenous,5
2021,32080,2000_2499,indigenous,684
2021,32250,2000_2499,indigenous,21
2021,32260,2000_2499,indigenous,122
2021,32270,2000_2499,indigenous,87
2021,32310,2000_2499,indigenous,51
2021,32330,2000_2499,indigenous,10
2021,32450,2000_2499,indigenous,40
2021,32500,2000_2499,indigenous,27
2021,32600,2000_2499,indigenous,3
2021,32750,2000_2499,indigenous,0
2021,32770,2000_2499,indigenous,19
2021,32810,2000_2499,indigenous,29
2021,33100,2000_2499,indigenous,0
2021,33200,2000_2499,indigenous,3
2021,33220,2000_2499,indigenous,243
2021,33360,2000_2499,indigenous,196
2021,33430,2000_2499,indigenous,910
2021,33610,2000_2499,indigenous,36
2021,33620,2000_2499,indigenous,108
2021,33800,2000_2499,indigenous,21
2021,33830,2000_2499,indigenous,18
2021,33960,2000_2499,indigenous,669
2021,33980,2000_2499,indigenous,87
2021,34420,2000_2499,indigenous,11
2021,34530,2000_2499,indigenous,102
2021,34570,2000_2499,indigenous,0
2021,34580,2000_2499,indigenous,98
2021,34590,2000_2499,indigenous,828
2021,34710,2000_2499,indigenous,7
2021,34770,2000_2499,indigenous,376
2021,34800,2000_2499,indigenous,0
2021,34830,2000_2499,indigenous,0
2021,34860,2000_2499,indigenous,67
2021,34880,2000_2499,indigenous,65
2021,35010,2000_2499,indigenous,1033
2021,35250,2000_2499,indigenous,4
2021,35300,2000_2499,indigenous,139
2021,35600,2000_2499,indigenous,22
2021,35670,2000_2499,indigenous,8
2021,35740,2000_2499,indigenous,47
2021,35760,2000_2499,indigenous,21
2021,35780,2000_2499,indigenous,45
2021,35790,2000_2499,indigenous,35
2021,35800,2000_2499,indigenous,12
2021,36070,2000_2499,indigenous,6
2021,36150,2000_2499,indigenous,8
2021,36250,2000_2499,indigenous,293
2021,36300,2000_2499,indigenous,4
2021,36370,2000_2499,indigenous,332
2021,36510,2000_2499,indigenous,75
2021,36580,2000_2499,indigenous,57
2021,36630,2000_2499,indigenous,79
2021,36660,2000_2499,indigenous,77
2021,36720,2000_2499,indigenous,521
2021,36820,2000_2499,indigenous,88
2021,36910,2000_2499,indigenous,452
2021,36950,2000_2499,indigenous,66
2021,36960,2000_2499,indigenous,60
2021,37010,2000_2499,indigenous,714
2021,37300,2000_2499,indigenous,26
2021,37310,2000_2499,indigenous,130
2021,37340,2000_2499,indigenous,126
2021,37400,2000_2499,indigenous,0
2021,37550,2000_2499,indigenous,6
2021,37570,2000_2499,indigenous,0
2021,37600,2000_2499,indigenous,36
2021,39499,2000_2499,indigenous,0
2021,39799,2000_2499,indigenous,0
2021,40070,2000_2499,indigenous,9
2021,40120,2000_2499,indigenous,12
2021,40150,2000_2499,indigenous,24
2021,40220,2000_2499,indigenous,26
2021,40250,2000_2499,indigenous,16
2021,40310,2000_2499,indigenous,19
2021,40430,2000_2499,indigenous,0
2021,40520,2000_2499,indigenous,19
2021,40700,2000_2499,indigenous,10
2021,40910,2000_2499,indigenous,19
2021,41010,2000_2499,indigenous,18
2021,41060,2000_2499,indigenous,92
2021,41140,2000_2499,indigenous,19
2021,41190,2000_2499,indigenous,5
2021,41330,2000_2499,indigenous,9
2021,41560,2000_2499,indigenous,21
2021,41750,2000_2499,indigenous,3
2021,41830,2000_2499,indigenous,3
2021,41960,2000_2499,indigenous,4
2021,42030,2000_2499,indigenous,33
2021,42110,2000_2499,indigenous,5
2021,42250,2000_2499,indigenous,22
2021,42600,2000_2499,indigenous,16
2021,42750,2000_2499,indigenous,0
2021,43080,2000_2499,indigenous,0
2021,43220,2000_2499,indigenous,0
2021,43360,2000_2499,indigenous,0
2021,43650,2000_2499,indigenous,20
2021,43710,2000_2499,indigenous,7
2021,43790,2000_2499,indigenous,14
2021,44000,2000_2499,indigenous,0
2021,44060,2000_2499,indigenous,49
2021,44210,2000_2499,indigenous,11
2021,44340,2000_2499,indigenous,25
2021,44550,2000_2499,indigenous,36
2021,44620,2000_2499,indigenous,38
2021,44830,2000_2499,indigenous,3
2021,45040,2000_2499,indigenous,42
2021,45090,2000_2499,indigenous,17
2021,45120,2000_2499,indigenous,3
2021,45290,2000_2499,indigenous,12
2021,45340,2000_2499,indigenous,190
2021,45400,2000_2499,indigenous,0
2021,45540,2000_2499,indigenous,0
2021,45680,2000_2499,indigenous,195
2021,45890,2000_2499,indigenous,145
2021,46090,2000_2499,indigenous,76
2021,46300,2000_2499,indigenous,33
2021,46450,2000_2499,indigenous,30
2021,46510,2000_2499,indigenous,17
2021,46670,2000_2499,indigenous,15
2021,46860,2000_2499,indigenous,0
2021,46970,2000_2499,indigenous,19
2021,47140,2000_2499,indigenous,182
2021,47290,2000_2499,indigenous,4
2021,47490,2000_2499,indigenous,3
2021,47630,2000_2499,indigenous,8
2021,47700,2000_2499,indigenous,64
2021,47800,2000_2499,indigenous,5
2021,47910,2000_2499,indigenous,0
2021,47980,2000_2499,indigenous,17
2021,48050,2000_2499,indigenous,17
2021,48130,2000_2499,indigenous,9
2021,48260,2000_2499,indigenous,0
2021,48340,2000_2499,indigenous,10
2021,48410,2000_2499,indigenous,54
2021,48540,2000_2499,indigenous,42
2021,48640,2000_2499,indigenous,0
2021,48750,2000_2499,indigenous,9
2021,48830,2000_2499,indigenous,9
2021,49399,2000_2499,indigenous,8
2021,49499,2000_2499,indigenous,0
2021,49799,2000_2499,indigenous,0
2021,50080,2000_2499,indigenous,49
2021,50210,2000_2499,indigenous,141
2021,50250,2000_2499,indigenous,28
2021,50280,2000_2499,indigenous,8
2021,50350,2000_2499,indigenous,22
2021,50420,2000_2499,indigenous,47
2021,50490,2000_2499,indigenous,56
2021,50560,2000_2499,indigenous,0
2021,50630,2000_2499,indigenous,5
2021,50770,2000_2499,indigenous,3
2021,50840,2000_2499,indigenous,9
2021,50910,2000_2499,indigenous,0
2021,50980,2000_2499,indigenous,141
2021,51080,2000_2499,indigenous,0
2021,51120,2000_2499,indigenous,3
2021,51190,2000_2499,indigenous,60
2021,51260,2000_2499,indigenous,40
2021,51310,2000_2499,indigenous,5
2021,51330,2000_2499,indigenous,51
2021,51400,2000_2499,indigenous,22
2021,51470,2000_2499,indigenous,0
2021,51540,2000_2499,indigenous,21
2021,51610,2000_2499,indigenous,6
2021,51680,2000_2499,indigenous,8
2021,51710,2000_2499,indigenous,0
2021,51750,2000_2499,indigenous,0
2021,51820,2000_2499,indigenous,116
2021,51860,2000_2499,indigenous,0
2021,51890,2000_2499,indigenous,17
2021,51960,2000_2499,indigenous,14
2021,52030,2000_2499,indigenous,0
2021,52100,2000_2499,indigenous,0
2021,52170,2000_2499,indigenous,0
2021,52240,2000_2499,indigenous,0
2021,52310,2000_2499,indigenous,0
2021,52380,2000_2499,indigenous,0
2021,52450,2000_2499,indigenous,0
2021,52520,2000_2499,indigenous,3
2021,52590,2000_2499,indigenous,8
2021,52660,2000_2499,indigenous,23
2021,52730,2000_2499,indigenous,4
2021,52800,2000_2499,indigenous,56
2021,52870,2000_2499,indigenous,8
2021,52940,2000_2499,indigenous,6
2021,53010,2000_2499,indigenous,0
2021,53080,2000_2499,indigenous,0
2021,53150,2000_2499,indigenous,3
2021,53220,2000_2499,indigenous,27
2021,53290,2000_2499,indigenous,24
2021,53360,2000_2499,indigenous,3
2021,53430,2000_2499,indigenous,24
2021,53570,2000_2499,indigenous,7
2021,53640,2000_2499,indigenous,0
2021,53710,2000_2499,indigenous,0
2021,53780,2000_2499,indigenous,155
2021,53800,2000_2499,indigenous,124
2021,53920,2000_2499,indigenous,36
2021,53990,2000_2499,indigenous,37
2021,54060,2000_2499,indigenous,9
2021,54130,2000_2499,indigenous,0
2021,54170,2000_2499,indigenous,88
2021,54200,2000_2499,indigenous,62
2021,54280,2000_2499,indigenous,71
2021,54310,2000_2499,indigenous,87
2021,54340,2000_2499,indigenous,8
2021,54410,2000_2499,indigenous,0
2021,54480,2000_2499,indigenous,0
2021,54550,2000_2499,indigenous,6
2021,54620,2000_2499,indigenous,0
2021,54690,2000_2499,indigenous,0
2021,54760,2000_2499,indigenous,0
2021,54830,2000_2499,indigenous,61
2021,54900,2000_2499,indigenous,0
2021,54970,2000_2499,indigenous,6
2021,55040,2000_2499,indigenous,5
